location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-06,2020-06-06,47150.82544668515,NA
US,1 wk ahead inc case,2020-06-07,2020-06-06,48918.59241762213,NA
US,1 wk ahead inc case,2020-06-08,2020-06-06,50663.2068528398,NA
US,1 wk ahead inc case,2020-06-09,2020-06-06,52374.34274046904,NA
US,1 wk ahead inc case,2020-06-10,2020-06-06,54041.24702412181,NA
US,1 wk ahead inc case,2020-06-11,2020-06-06,55652.85224471689,NA
US,1 wk ahead inc case,2020-06-12,2020-06-06,57197.9021445193,NA
US,2 wk ahead inc case,2020-06-06,2020-06-06,47044.49659073422,NA
US,2 wk ahead inc case,2020-06-07,2020-06-06,48812.23588876741,NA
US,2 wk ahead inc case,2020-06-08,2020-06-06,50557.45942866608,NA
US,2 wk ahead inc case,2020-06-09,2020-06-06,52269.889693076926,NA
US,2 wk ahead inc case,2020-06-10,2020-06-06,53938.816703079225,NA
US,2 wk ahead inc case,2020-06-11,2020-06-06,55553.20975019232,NA
US,2 wk ahead inc case,2020-06-12,2020-06-06,57101.841267578464,NA
US,2 wk ahead inc case,2020-06-13,2020-06-06,58573.43021653408,NA
US,2 wk ahead inc case,2020-06-14,2020-06-06,59956.79675157335,NA
US,2 wk ahead inc case,2020-06-15,2020-06-06,61241.02329110291,NA
US,2 wk ahead inc case,2020-06-16,2020-06-06,62415.625588330025,NA
US,2 wk ahead inc case,2020-06-17,2020-06-06,63470.72412495021,NA
US,2 wk ahead inc case,2020-06-18,2020-06-06,64397.212321702624,NA
US,2 wk ahead inc case,2020-06-19,2020-06-06,65186.919015313826,NA
