location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-07,2020-06-07,41122.09995053364,NA
US,1 wk ahead inc case,2020-06-08,2020-06-07,42481.215011761895,NA
US,1 wk ahead inc case,2020-06-09,2020-06-07,43805.86991717375,NA
US,1 wk ahead inc case,2020-06-10,2020-06-07,45087.62175901531,NA
US,1 wk ahead inc case,2020-06-11,2020-06-07,46317.88402361225,NA
US,1 wk ahead inc case,2020-06-12,2020-06-07,47488.03096406496,NA
US,1 wk ahead inc case,2020-06-13,2020-06-07,48589.51298578164,NA
US,2 wk ahead inc case,2020-06-07,2020-06-07,41040.52744990118,NA
US,2 wk ahead inc case,2020-06-08,2020-06-07,42400.603875187284,NA
US,2 wk ahead inc case,2020-06-09,2020-06-07,43726.76202266604,NA
US,2 wk ahead inc case,2020-06-10,2020-06-07,45010.58494020247,NA
US,2 wk ahead inc case,2020-06-11,2020-06-07,46243.507597663214,NA
US,2 wk ahead inc case,2020-06-12,2020-06-07,47416.920549483795,NA
US,2 wk ahead inc case,2020-06-13,2020-06-07,48522.28116543984,NA
US,2 wk ahead inc case,2020-06-14,2020-06-07,49551.23374700453,NA
US,2 wk ahead inc case,2020-06-15,2020-06-07,50495.73374406087,NA
US,2 wk ahead inc case,2020-06-16,2020-06-07,51348.17254314995,NA
US,2 wk ahead inc case,2020-06-17,2020-06-07,52101.50290469708,NA
US,2 wk ahead inc case,2020-06-18,2020-06-07,52749.35748192024,NA
US,2 wk ahead inc case,2020-06-19,2020-06-07,53286.161344799875,NA
US,2 wk ahead inc case,2020-06-20,2020-06-07,53707.231705210135,NA
