location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-10,2020-06-10,38424.319847943945,NA
US,1 wk ahead inc case,2020-06-11,2020-06-10,39524.076252954146,NA
US,1 wk ahead inc case,2020-06-12,2020-06-10,40582.20725283761,NA
US,1 wk ahead inc case,2020-06-13,2020-06-10,41591.77555658757,NA
US,1 wk ahead inc case,2020-06-14,2020-06-10,42545.88632454499,NA
US,1 wk ahead inc case,2020-06-15,2020-06-10,43437.77627818515,NA
US,1 wk ahead inc case,2020-06-16,2020-06-10,44260.908646170945,NA
US,2 wk ahead inc case,2020-06-10,2020-06-10,38359.520786846464,NA
US,2 wk ahead inc case,2020-06-11,2020-06-10,39460.84844641756,NA
US,2 wk ahead inc case,2020-06-12,2020-06-10,40521.00347697912,NA
US,2 wk ahead inc case,2020-06-13,2020-06-10,41533.06093858194,NA
US,2 wk ahead inc case,2020-06-14,2020-06-10,42490.13290621541,NA
US,2 wk ahead inc case,2020-06-15,2020-06-10,43385.45737538369,NA
US,2 wk ahead inc case,2020-06-16,2020-06-10,44212.49254511898,NA
US,2 wk ahead inc case,2020-06-17,2020-06-10,44965.01075091351,NA
US,2 wk ahead inc case,2020-06-18,2020-06-10,45637.19440787699,NA
US,2 wk ahead inc case,2020-06-19,2020-06-10,46223.72693631511,NA
US,2 wk ahead inc case,2020-06-20,2020-06-10,46719.88050467736,NA
US,2 wk ahead inc case,2020-06-21,2020-06-10,47121.59495640352,NA
US,2 wk ahead inc case,2020-06-22,2020-06-10,47425.547905336556,NA
US,2 wk ahead inc case,2020-06-23,2020-06-10,47629.212449145394,NA
