location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-10,2020-06-10,16498.74998352177,NA
US,1 wk ahead inc case,2020-06-11,2020-06-10,16714.134939938296,NA
US,1 wk ahead inc case,2020-06-12,2020-06-10,16954.1867335759,NA
US,1 wk ahead inc case,2020-06-13,2020-06-10,17171.242144347594,NA
US,1 wk ahead inc case,2020-06-14,2020-06-10,17394.450882503243,NA
US,1 wk ahead inc case,2020-06-15,2020-06-10,17713.859563463466,NA
US,1 wk ahead inc case,2020-06-16,2020-06-10,18078.895816238044,NA
US,2 wk ahead inc case,2020-06-10,2020-06-10,16486.30009023735,NA
US,2 wk ahead inc case,2020-06-11,2020-06-10,16701.146132876962,NA
US,2 wk ahead inc case,2020-06-12,2020-06-10,16939.54430485769,NA
US,2 wk ahead inc case,2020-06-13,2020-06-10,17159.857216735796,NA
US,2 wk ahead inc case,2020-06-14,2020-06-10,17378.091007653715,NA
US,2 wk ahead inc case,2020-06-15,2020-06-10,17692.485088393878,NA
US,2 wk ahead inc case,2020-06-16,2020-06-10,18056.68846521652,NA
US,2 wk ahead inc case,2020-06-17,2020-06-10,18383.029406728445,NA
US,2 wk ahead inc case,2020-06-18,2020-06-10,18652.668541457824,NA
US,2 wk ahead inc case,2020-06-19,2020-06-10,18892.627789472634,NA
US,2 wk ahead inc case,2020-06-20,2020-06-10,19115.13230615194,NA
US,2 wk ahead inc case,2020-06-21,2020-06-10,19348.56809403095,NA
US,2 wk ahead inc case,2020-06-22,2020-06-10,19584.313542438653,NA
US,2 wk ahead inc case,2020-06-23,2020-06-10,19767.991757185468,NA
