location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-29,2020-06-29,74864.06363876114,NA
US,1 wk ahead inc case,2020-06-30,2020-06-29,77096.16857103123,NA
US,1 wk ahead inc case,2020-07-01,2020-06-29,79283.09993839376,NA
US,1 wk ahead inc case,2020-07-02,2020-06-29,81414.15378042935,NA
US,1 wk ahead inc case,2020-07-03,2020-06-29,83478.4094479144,NA
US,1 wk ahead inc case,2020-07-04,2020-06-29,85464.83116268205,NA
US,1 wk ahead inc case,2020-07-05,2020-06-29,87362.3768760241,NA
US,2 wk ahead inc case,2020-06-29,2020-06-29,74751.27099687884,NA
US,2 wk ahead inc case,2020-06-30,2020-06-29,76984.43040501463,NA
US,2 wk ahead inc case,2020-07-01,2020-06-29,79172.98710508307,NA
US,2 wk ahead inc case,2020-07-02,2020-06-29,81306.26396763478,NA
US,2 wk ahead inc case,2020-07-03,2020-06-29,83373.36286395657,NA
US,2 wk ahead inc case,2020-07-04,2020-06-29,85363.2652752296,NA
US,2 wk ahead inc case,2020-07-05,2020-06-29,87264.94051672943,NA
US,2 wk ahead inc case,2020-07-06,2020-06-29,89067.4615167946,NA
US,2 wk ahead inc case,2020-07-07,2020-06-29,90760.12388094224,NA
US,2 wk ahead inc case,2020-07-08,2020-06-29,92332.57289625362,NA
US,2 wk ahead inc case,2020-07-09,2020-06-29,93774.92962945318,NA
US,2 wk ahead inc case,2020-07-10,2020-06-29,95077.91669947184,NA
US,2 wk ahead inc case,2020-07-11,2020-06-29,96232.98069652896,NA
US,2 wk ahead inc case,2020-07-12,2020-06-29,97232.40823907049,NA
