location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-01,2020-06-01,44483.42792572094,NA
US,1 wk ahead inc case,2020-06-02,2020-06-01,46323.36907932872,NA
US,1 wk ahead inc case,2020-06-03,2020-06-01,48151.770692038175,NA
US,1 wk ahead inc case,2020-06-04,2020-06-01,49957.86689846801,NA
US,1 wk ahead inc case,2020-06-05,2020-06-01,51730.26624029886,NA
US,1 wk ahead inc case,2020-06-06,2020-06-01,53457.059119080805,NA
US,1 wk ahead inc case,2020-06-07,2020-06-01,55125.95092465378,NA
US,2 wk ahead inc case,2020-06-01,2020-06-01,44368.28200007142,NA
US,2 wk ahead inc case,2020-06-02,2020-06-01,46207.34140090152,NA
US,2 wk ahead inc case,2020-06-03,2020-06-01,48035.53337765389,NA
US,2 wk ahead inc case,2020-06-04,2020-06-01,49842.15706675282,NA
US,2 wk ahead inc case,2020-06-05,2020-06-01,51615.88156140515,NA
US,2 wk ahead inc case,2020-06-06,2020-06-01,53344.85150110692,NA
US,2 wk ahead inc case,2020-06-07,2020-06-01,55016.81848620136,NA
US,2 wk ahead inc case,2020-06-08,2020-06-01,56619.28726290013,NA
US,2 wk ahead inc case,2020-06-09,2020-06-01,58139.68626093864,NA
US,2 wk ahead inc case,2020-06-10,2020-06-01,59565.55288162013,NA
US,2 wk ahead inc case,2020-06-11,2020-06-01,60884.72745733842,NA
US,2 wk ahead inc case,2020-06-12,2020-06-01,62085.55879784956,NA
US,2 wk ahead inc case,2020-06-13,2020-06-01,63157.110514840635,NA
US,2 wk ahead inc case,2020-06-14,2020-06-01,64089.362897721854,NA
