location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-20,2020-06-20,20167.963963107206,NA
US,1 wk ahead inc case,2020-06-21,2020-06-20,20415.373228707726,NA
US,1 wk ahead inc case,2020-06-22,2020-06-20,20665.53610203775,NA
US,1 wk ahead inc case,2020-06-23,2020-06-20,20862.10783503031,NA
US,1 wk ahead inc case,2020-06-24,2020-06-20,21029.68342418829,NA
US,1 wk ahead inc case,2020-06-25,2020-06-20,21215.720486402348,NA
US,1 wk ahead inc case,2020-06-26,2020-06-20,21326.44362778705,NA
US,2 wk ahead inc case,2020-06-20,2020-06-20,20154.91054395738,NA
US,2 wk ahead inc case,2020-06-21,2020-06-20,20401.970807962305,NA
US,2 wk ahead inc case,2020-06-22,2020-06-20,20652.312839114646,NA
US,2 wk ahead inc case,2020-06-23,2020-06-20,20853.48263719109,NA
US,2 wk ahead inc case,2020-06-24,2020-06-20,21019.14650711926,NA
US,2 wk ahead inc case,2020-06-25,2020-06-20,21206.59725884464,NA
US,2 wk ahead inc case,2020-06-26,2020-06-20,21322.78594594348,NA
US,2 wk ahead inc case,2020-06-27,2020-06-20,21367.149305804513,NA
US,2 wk ahead inc case,2020-06-28,2020-06-20,21411.999879045296,NA
US,2 wk ahead inc case,2020-06-29,2020-06-20,21399.474634553062,NA
US,2 wk ahead inc case,2020-06-30,2020-06-20,21336.90434164561,NA
US,2 wk ahead inc case,2020-07-01,2020-06-20,21282.493240149422,NA
US,2 wk ahead inc case,2020-07-02,2020-06-20,21194.135313135896,NA
US,2 wk ahead inc case,2020-07-03,2020-06-20,21042.90364068243,NA
