location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-08,2020-06-08,69931.70380599822,NA
US,1 wk ahead inc case,2020-06-09,2020-06-08,73090.12775293998,NA
US,1 wk ahead inc case,2020-06-10,2020-06-08,76271.47554857154,NA
US,1 wk ahead inc case,2020-06-11,2020-06-08,79461.21235975028,NA
US,1 wk ahead inc case,2020-06-12,2020-06-08,82643.48250000294,NA
US,1 wk ahead inc case,2020-06-13,2020-06-08,85801.19103285378,NA
US,1 wk ahead inc case,2020-06-14,2020-06-08,88916.11875863279,NA
US,2 wk ahead inc case,2020-06-08,2020-06-08,69746.80554767876,NA
US,2 wk ahead inc case,2020-06-09,2020-06-08,72901.55193031287,NA
US,2 wk ahead inc case,2020-06-10,2020-06-08,76080.01528393454,NA
US,2 wk ahead inc case,2020-06-11,2020-06-08,79267.76750180303,NA
US,2 wk ahead inc case,2020-06-12,2020-06-08,82449.05908848508,NA
US,2 wk ahead inc case,2020-06-13,2020-06-08,85606.89830864481,NA
US,2 wk ahead inc case,2020-06-14,2020-06-08,88723.1639527647,NA
US,2 wk ahead inc case,2020-06-15,2020-06-08,91778.75142729258,NA
US,2 wk ahead inc case,2020-06-16,2020-06-08,94753.75409518639,NA
US,2 wk ahead inc case,2020-06-17,2020-06-08,97627.67890316992,NA
US,2 wk ahead inc case,2020-06-18,2020-06-08,100379.69166918348,NA
US,2 wk ahead inc case,2020-06-19,2020-06-08,102988.89495054602,NA
US,2 wk ahead inc case,2020-06-20,2020-06-08,105434.62408110769,NA
US,2 wk ahead inc case,2020-06-21,2020-06-08,107696.76659028979,NA
