location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-02,2020-06-02,13647.685669990024,NA
US,1 wk ahead inc case,2020-06-03,2020-06-02,13667.965074754713,NA
US,1 wk ahead inc case,2020-06-04,2020-06-02,13634.568059079025,NA
US,1 wk ahead inc case,2020-06-05,2020-06-02,13649.823622546937,NA
US,1 wk ahead inc case,2020-06-06,2020-06-02,13679.235822393486,NA
US,1 wk ahead inc case,2020-06-07,2020-06-02,13708.239374526445,NA
US,1 wk ahead inc case,2020-06-08,2020-06-02,13815.503425883955,NA
US,2 wk ahead inc case,2020-06-02,2020-06-02,13646.042752465552,NA
US,2 wk ahead inc case,2020-06-03,2020-06-02,13668.316885869785,NA
US,2 wk ahead inc case,2020-06-04,2020-06-02,13636.963300158977,NA
US,2 wk ahead inc case,2020-06-05,2020-06-02,13646.074847514295,NA
US,2 wk ahead inc case,2020-06-06,2020-06-02,13679.56852742844,NA
US,2 wk ahead inc case,2020-06-07,2020-06-02,13703.104785082514,NA
US,2 wk ahead inc case,2020-06-08,2020-06-02,13807.474354246779,NA
US,2 wk ahead inc case,2020-06-09,2020-06-02,13949.054293515683,NA
US,2 wk ahead inc case,2020-06-10,2020-06-02,14115.897814763724,NA
US,2 wk ahead inc case,2020-06-11,2020-06-02,14280.556945336022,NA
US,2 wk ahead inc case,2020-06-12,2020-06-02,14465.840316084163,NA
US,2 wk ahead inc case,2020-06-13,2020-06-02,14630.458279569562,NA
US,2 wk ahead inc case,2020-06-14,2020-06-02,14800.932762919289,NA
US,2 wk ahead inc case,2020-06-15,2020-06-02,15052.322726039081,NA
