location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-23,2020-06-23,0.0007031280979163078,NA
US,1 wk ahead inc case,2020-06-24,2020-06-23,0.0005936026396410605,NA
US,1 wk ahead inc case,2020-06-25,2020-06-23,0.0005018647346072412,NA
US,1 wk ahead inc case,2020-06-26,2020-06-23,0.0004218720442400844,NA
US,1 wk ahead inc case,2020-06-27,2020-06-23,0.0003526868441845473,NA
US,1 wk ahead inc case,2020-06-28,2020-06-23,0.0002948971401679204,NA
US,1 wk ahead inc case,2020-06-29,2020-06-23,0.0002454405376877121,NA
US,2 wk ahead inc case,2020-06-23,2020-06-23,0.0007093624884918362,NA
US,2 wk ahead inc case,2020-06-24,2020-06-23,0.0005988348123515969,NA
US,2 wk ahead inc case,2020-06-25,2020-06-23,0.0005064003433889334,NA
US,2 wk ahead inc case,2020-06-26,2020-06-23,0.0004258808624917168,NA
US,2 wk ahead inc case,2020-06-27,2020-06-23,0.0003561170460453961,NA
US,2 wk ahead inc case,2020-06-28,2020-06-23,0.00029778649734807106,NA
US,2 wk ahead inc case,2020-06-29,2020-06-23,0.0002479825546507095,NA
US,2 wk ahead inc case,2020-06-30,2020-06-23,0.00020564360967822152,NA
US,2 wk ahead inc case,2020-07-01,2020-06-23,0.0001706776352408871,NA
US,2 wk ahead inc case,2020-07-02,2020-06-23,0.0001412706866045598,NA
US,2 wk ahead inc case,2020-07-03,2020-06-23,0.00011638326814122414,NA
US,2 wk ahead inc case,2020-07-04,2020-06-23,9.578755355144059e-05,NA
US,2 wk ahead inc case,2020-07-05,2020-06-23,7.847262577492814e-05,NA
US,2 wk ahead inc case,2020-07-06,2020-06-23,6.436915400018026e-05,NA
