location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-28,2020-06-28,22292.64484478659,NA
US,1 wk ahead inc case,2020-06-29,2020-06-28,22278.98080759092,NA
US,1 wk ahead inc case,2020-06-30,2020-06-28,22211.818619389855,NA
US,1 wk ahead inc case,2020-07-01,2020-06-28,22153.554570940825,NA
US,1 wk ahead inc case,2020-07-02,2020-06-28,22059.824091334376,NA
US,1 wk ahead inc case,2020-07-03,2020-06-28,21900.357114913124,NA
US,1 wk ahead inc case,2020-07-04,2020-06-28,21735.720478915096,NA
US,2 wk ahead inc case,2020-06-28,2020-06-28,22290.51252712371,NA
US,2 wk ahead inc case,2020-06-29,2020-06-28,22282.382411100043,NA
US,2 wk ahead inc case,2020-06-30,2020-06-28,22214.47888042472,NA
US,2 wk ahead inc case,2020-07-01,2020-06-28,22157.41318524215,NA
US,2 wk ahead inc case,2020-07-02,2020-06-28,22065.883315174684,NA
US,2 wk ahead inc case,2020-07-03,2020-06-28,21910.18696529684,NA
US,2 wk ahead inc case,2020-07-04,2020-06-28,21743.988134493356,NA
US,2 wk ahead inc case,2020-07-05,2020-06-28,21520.826219633953,NA
US,2 wk ahead inc case,2020-07-06,2020-06-28,21307.601164150237,NA
US,2 wk ahead inc case,2020-07-07,2020-06-28,21170.895124807794,NA
US,2 wk ahead inc case,2020-07-08,2020-06-28,20958.10546699596,NA
US,2 wk ahead inc case,2020-07-16,2020-06-28,20735.858728979754,NA
US,2 wk ahead inc case,2020-07-17,2020-06-28,20474.18248661745,NA
US,2 wk ahead inc case,2020-07-18,2020-06-28,20173.7440494568,NA
