location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-11,2020-06-11,4.689973401003308,NA
US,1 wk ahead inc case,2020-06-12,2020-06-11,4.327302107268879,NA
US,1 wk ahead inc case,2020-06-13,2020-06-11,3.9844334841909674,NA
US,1 wk ahead inc case,2020-06-14,2020-06-11,3.6693598313278866,NA
US,1 wk ahead inc case,2020-06-15,2020-06-11,3.404027584466213,NA
US,1 wk ahead inc case,2020-06-16,2020-06-11,3.1676995564028787,NA
US,1 wk ahead inc case,2020-06-17,2020-06-11,2.9367344694757826,NA
US,2 wk ahead inc case,2020-06-11,2020-06-11,4.712061628184199,NA
US,2 wk ahead inc case,2020-06-12,2020-06-11,4.347408218478938,NA
US,2 wk ahead inc case,2020-06-13,2020-06-11,4.004267528644318,NA
US,2 wk ahead inc case,2020-06-14,2020-06-11,3.6864611748273193,NA
US,2 wk ahead inc case,2020-06-15,2020-06-11,3.418838891803301,NA
US,2 wk ahead inc case,2020-06-16,2020-06-11,3.1815564922292063,NA
US,2 wk ahead inc case,2020-06-17,2020-06-11,2.9508398603889767,NA
US,2 wk ahead inc case,2020-06-18,2020-06-11,2.7241141927731043,NA
US,2 wk ahead inc case,2020-06-19,2020-06-11,2.5086588123704567,NA
US,2 wk ahead inc case,2020-06-20,2020-06-11,2.306750912224042,NA
US,2 wk ahead inc case,2020-06-21,2020-06-11,2.1223759501958943,NA
US,2 wk ahead inc case,2020-06-22,2020-06-11,1.952686641359579,NA
US,2 wk ahead inc case,2020-06-23,2020-06-11,1.7897616516599784,NA
US,2 wk ahead inc case,2020-06-24,2020-06-11,1.6373683087966777,NA
