location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-07-01,2020-07-01,22494.76139564022,NA
US,1 wk ahead inc case,2020-07-02,2020-07-01,22399.756336901293,NA
US,1 wk ahead inc case,2020-07-03,2020-07-01,22238.483947133835,NA
US,1 wk ahead inc case,2020-07-04,2020-07-01,22069.60775768175,NA
US,1 wk ahead inc case,2020-07-05,2020-07-01,21837.903242581222,NA
US,1 wk ahead inc case,2020-07-06,2020-07-01,21625.08721234559,NA
US,1 wk ahead inc case,2020-07-07,2020-07-01,21483.379834093408,NA
US,2 wk ahead inc case,2020-07-01,2020-07-01,22498.494934833503,NA
US,2 wk ahead inc case,2020-07-02,2020-07-01,22405.59356093922,NA
US,2 wk ahead inc case,2020-07-03,2020-07-01,22248.062734072646,NA
US,2 wk ahead inc case,2020-07-04,2020-07-01,22077.594271139395,NA
US,2 wk ahead inc case,2020-07-05,2020-07-01,21852.635541218217,NA
US,2 wk ahead inc case,2020-07-06,2020-07-01,21631.616968190614,NA
US,2 wk ahead inc case,2020-07-07,2020-07-01,21493.182128780245,NA
US,2 wk ahead inc case,2020-07-08,2020-07-01,21276.902445239717,NA
US,2 wk ahead inc case,2020-07-16,2020-07-01,21050.295014292926,NA
US,2 wk ahead inc case,2020-07-17,2020-07-01,20784.88352693852,NA
US,2 wk ahead inc case,2020-07-18,2020-07-01,20478.58376888822,NA
US,2 wk ahead inc case,2020-07-19,2020-07-01,20197.612675014145,NA
US,2 wk ahead inc case,2020-07-20,2020-07-01,19914.481475434626,NA
US,2 wk ahead inc case,2020-07-21,2020-07-01,19613.90569307545,NA
