location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-30,2020-06-30,71681.90349664478,NA
US,1 wk ahead inc case,2020-07-01,2020-06-30,73695.13572067379,NA
US,1 wk ahead inc case,2020-07-02,2020-06-30,75657.52865067698,NA
US,1 wk ahead inc case,2020-07-03,2020-06-30,77559.22887077437,NA
US,1 wk ahead inc case,2020-07-04,2020-06-30,79390.27722009392,NA
US,1 wk ahead inc case,2020-07-05,2020-06-30,81140.70706432432,NA
US,1 wk ahead inc case,2020-07-06,2020-06-30,82800.64240855123,NA
US,2 wk ahead inc case,2020-06-30,2020-06-30,71580.63047577607,NA
US,2 wk ahead inc case,2020-07-01,2020-06-30,73595.31141057464,NA
US,2 wk ahead inc case,2020-07-02,2020-06-30,75559.68437936145,NA
US,2 wk ahead inc case,2020-07-03,2020-06-30,77463.91616396645,NA
US,2 wk ahead inc case,2020-07-04,2020-06-30,79298.06278380449,NA
US,2 wk ahead inc case,2020-07-05,2020-06-30,81052.16811485404,NA
US,2 wk ahead inc case,2020-07-06,2020-06-30,82716.3611712758,NA
US,2 wk ahead inc case,2020-07-07,2020-06-30,84280.96567120556,NA
US,2 wk ahead inc case,2020-07-08,2020-06-30,85736.61175056442,NA
US,2 wk ahead inc case,2020-07-09,2020-06-30,87074.34659240971,NA
US,2 wk ahead inc case,2020-07-10,2020-06-30,88285.74544567332,NA
US,2 wk ahead inc case,2020-07-11,2020-06-30,89363.0211906584,NA
US,2 wk ahead inc case,2020-07-12,2020-06-30,90299.12799206383,NA
US,2 wk ahead inc case,2020-07-13,2020-06-30,91087.85661348749,NA
