location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-07,2020-06-07,15679.053015688805,NA
US,1 wk ahead inc case,2020-06-08,2020-06-07,15820.80028216696,NA
US,1 wk ahead inc case,2020-06-09,2020-06-07,16005.55520236644,NA
US,1 wk ahead inc case,2020-06-10,2020-06-07,16218.942159528357,NA
US,1 wk ahead inc case,2020-06-11,2020-06-07,16430.493274584423,NA
US,1 wk ahead inc case,2020-06-12,2020-06-07,16666.596520702034,NA
US,1 wk ahead inc case,2020-06-13,2020-06-07,16878.010886997505,NA
US,2 wk ahead inc case,2020-06-07,2020-06-07,15672.766606355637,NA
US,2 wk ahead inc case,2020-06-08,2020-06-07,15811.253022910076,NA
US,2 wk ahead inc case,2020-06-09,2020-06-07,15992.945042070343,NA
US,2 wk ahead inc case,2020-06-10,2020-06-07,16206.048337689943,NA
US,2 wk ahead inc case,2020-06-11,2020-06-07,16416.976942291687,NA
US,2 wk ahead inc case,2020-06-12,2020-06-07,16651.455699883165,NA
US,2 wk ahead inc case,2020-06-13,2020-06-07,16866.21599534299,NA
US,2 wk ahead inc case,2020-06-14,2020-06-07,17082.21940923458,NA
US,2 wk ahead inc case,2020-06-15,2020-06-07,17392.468315957547,NA
US,2 wk ahead inc case,2020-06-16,2020-06-07,17749.800941983096,NA
US,2 wk ahead inc case,2020-06-17,2020-06-07,18067.821243314538,NA
US,2 wk ahead inc case,2020-06-18,2020-06-07,18331.621992204244,NA
US,2 wk ahead inc case,2020-06-19,2020-06-07,18565.976073143258,NA
US,2 wk ahead inc case,2020-06-20,2020-06-07,18784.54240575413,NA
