location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-07-09,2020-07-09,71602.61084675531,NA
US,1 wk ahead inc case,2020-07-10,2020-07-09,73085.40668566544,NA
US,1 wk ahead inc case,2020-07-11,2020-07-09,74494.13695348187,NA
US,1 wk ahead inc case,2020-07-12,2020-07-09,75821.38703560871,NA
US,1 wk ahead inc case,2020-07-13,2020-07-09,77059.97461555696,NA
US,1 wk ahead inc case,2020-07-14,2020-07-09,78203.02518314363,NA
US,1 wk ahead inc case,2020-07-15,2020-07-09,79244.0502391596,NA
US,2 wk ahead inc case,2020-07-09,2020-07-09,71531.59093105252,NA
US,2 wk ahead inc case,2020-07-10,2020-07-09,73017.13987194281,NA
US,2 wk ahead inc case,2020-07-11,2020-07-09,74429.03045761434,NA
US,2 wk ahead inc case,2020-07-12,2020-07-09,75759.84708458396,NA
US,2 wk ahead inc case,2020-07-13,2020-07-09,77002.40243191188,NA
US,2 wk ahead inc case,2020-07-14,2020-07-09,78149.81294619034,NA
US,2 wk ahead inc case,2020-07-15,2020-07-09,79195.57672973671,NA
US,2 wk ahead inc case,2020-07-16,2020-07-09,80133.64914114356,NA
US,2 wk ahead inc case,2020-07-17,2020-07-09,80958.51523731308,NA
US,2 wk ahead inc case,2020-07-18,2020-07-09,81665.25652654287,NA
US,2 wk ahead inc case,2020-07-19,2020-07-09,82249.61296006198,NA
US,2 wk ahead inc case,2020-07-20,2020-07-09,82708.03687299723,NA
US,2 wk ahead inc case,2020-07-21,2020-07-09,83037.73859655352,NA
US,2 wk ahead inc case,2020-07-22,2020-07-09,83236.72268548913,NA
