location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-03,2020-06-03,15170.438258374972,NA
US,1 wk ahead inc case,2020-06-04,2020-06-03,15154.7285630879,NA
US,1 wk ahead inc case,2020-06-05,2020-06-03,15191.487347724791,NA
US,1 wk ahead inc case,2020-06-06,2020-06-03,15245.7356692853,NA
US,1 wk ahead inc case,2020-06-07,2020-06-03,15297.991179154182,NA
US,1 wk ahead inc case,2020-06-08,2020-06-03,15437.86219674015,NA
US,1 wk ahead inc case,2020-06-09,2020-06-03,15619.49745213611,NA
US,2 wk ahead inc case,2020-06-03,2020-06-03,15169.489889365648,NA
US,2 wk ahead inc case,2020-06-04,2020-06-03,15156.061444659968,NA
US,2 wk ahead inc case,2020-06-05,2020-06-03,15186.124217400582,NA
US,2 wk ahead inc case,2020-06-06,2020-06-03,15244.749082109953,NA
US,2 wk ahead inc case,2020-06-07,2020-06-03,15291.117312666995,NA
US,2 wk ahead inc case,2020-06-08,2020-06-03,15427.75439017909,NA
US,2 wk ahead inc case,2020-06-09,2020-06-03,15606.177117204867,NA
US,2 wk ahead inc case,2020-06-10,2020-06-03,15813.606728152092,NA
US,2 wk ahead inc case,2020-06-11,2020-06-03,16019.069399068292,NA
US,2 wk ahead inc case,2020-06-12,2020-06-03,16247.968697817847,NA
US,2 wk ahead inc case,2020-06-13,2020-06-03,16455.020612193555,NA
US,2 wk ahead inc case,2020-06-14,2020-06-03,16667.919363451867,NA
US,2 wk ahead inc case,2020-06-15,2020-06-03,16972.197035821333,NA
US,2 wk ahead inc case,2020-06-16,2020-06-03,17319.79607512325,NA
