location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-22,2020-06-22,20869.0970709929,NA
US,1 wk ahead inc case,2020-06-23,2020-06-22,21069.078186284405,NA
US,1 wk ahead inc case,2020-06-24,2020-06-22,21237.72234820263,NA
US,1 wk ahead inc case,2020-06-25,2020-06-22,21426.114206109756,NA
US,1 wk ahead inc case,2020-06-26,2020-06-22,21539.453610992725,NA
US,1 wk ahead inc case,2020-06-27,2020-06-22,21582.886845564062,NA
US,1 wk ahead inc case,2020-06-28,2020-06-22,21627.946589119772,NA
US,2 wk ahead inc case,2020-06-22,2020-06-22,20856.126505257434,NA
US,2 wk ahead inc case,2020-06-23,2020-06-22,21060.61612736272,NA
US,2 wk ahead inc case,2020-06-24,2020-06-22,21227.459720826864,NA
US,2 wk ahead inc case,2020-06-25,2020-06-22,21417.130625146605,NA
US,2 wk ahead inc case,2020-06-26,2020-06-22,21535.824814318512,NA
US,2 wk ahead inc case,2020-06-27,2020-06-22,21580.804822059818,NA
US,2 wk ahead inc case,2020-06-28,2020-06-22,21625.77891335293,NA
US,2 wk ahead inc case,2020-06-29,2020-06-22,21614.34445718052,NA
US,2 wk ahead inc case,2020-06-30,2020-06-22,21550.395505728433,NA
US,2 wk ahead inc case,2020-07-01,2020-06-22,21495.329575741758,NA
US,2 wk ahead inc case,2020-07-02,2020-06-22,21406.193525450253,NA
US,2 wk ahead inc case,2020-07-03,2020-06-22,21253.84792772525,NA
US,2 wk ahead inc case,2020-07-04,2020-06-22,21095.75237607498,NA
US,2 wk ahead inc case,2020-07-05,2020-06-22,20875.748653961928,NA
