location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-16,2020-06-16,45365.4997030808,NA
US,1 wk ahead inc case,2020-06-17,2020-06-16,46626.50382654321,NA
US,1 wk ahead inc case,2020-06-18,2020-06-16,47842.25331189828,NA
US,1 wk ahead inc case,2020-06-19,2020-06-16,49005.34009818151,NA
US,1 wk ahead inc case,2020-06-20,2020-06-16,50108.388695117115,NA
US,1 wk ahead inc case,2020-06-21,2020-06-16,51144.14422436297,NA
US,1 wk ahead inc case,2020-06-22,2020-06-16,52105.566834198224,NA
US,2 wk ahead inc case,2020-06-16,2020-06-16,45294.74776868931,NA
US,2 wk ahead inc case,2020-06-17,2020-06-16,46557.38761055511,NA
US,2 wk ahead inc case,2020-06-18,2020-06-16,47775.23142805524,NA
US,2 wk ahead inc case,2020-06-19,2020-06-16,48940.88307750308,NA
US,2 wk ahead inc case,2020-06-20,2020-06-16,50046.974507011175,NA
US,2 wk ahead inc case,2020-06-21,2020-06-16,51086.253403781775,NA
US,2 wk ahead inc case,2020-06-22,2020-06-16,52051.675414677426,NA
US,2 wk ahead inc case,2020-06-23,2020-06-16,52936.49941002355,NA
US,2 wk ahead inc case,2020-06-24,2020-06-16,53734.38270096581,NA
US,2 wk ahead inc case,2020-06-25,2020-06-16,54439.47283275777,NA
US,2 wk ahead inc case,2020-06-26,2020-06-16,55046.496970434826,NA
US,2 wk ahead inc case,2020-06-27,2020-06-16,55550.84333846969,NA
US,2 wk ahead inc case,2020-06-28,2020-06-16,55948.635050166326,NA
US,2 wk ahead inc case,2020-06-29,2020-06-16,56236.792606820105,NA
