location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-20,2020-06-20,51906.71078725497,NA
US,1 wk ahead inc case,2020-06-21,2020-06-20,53367.316986875965,NA
US,1 wk ahead inc case,2020-06-22,2020-06-20,54782.01741089603,NA
US,1 wk ahead inc case,2020-06-23,2020-06-20,56142.73483634785,NA
US,1 wk ahead inc case,2020-06-24,2020-06-20,57441.37458494886,NA
US,1 wk ahead inc case,2020-06-25,2020-06-20,58669.915841880196,NA
US,1 wk ahead inc case,2020-06-26,2020-06-20,59820.504631380005,NA
US,2 wk ahead inc case,2020-06-20,2020-06-20,51827.41991918418,NA
US,2 wk ahead inc case,2020-06-21,2020-06-20,53289.5553102094,NA
US,2 wk ahead inc case,2020-06-22,2020-06-20,54706.26290030752,NA
US,2 wk ahead inc case,2020-06-23,2020-06-20,56069.48086494576,NA
US,2 wk ahead inc case,2020-06-24,2020-06-20,57371.125062528554,NA
US,2 wk ahead inc case,2020-06-25,2020-06-20,58603.179761756925,NA
US,2 wk ahead inc case,2020-06-26,2020-06-20,59757.7905335906,NA
US,2 wk ahead inc case,2020-06-27,2020-06-20,60827.36411284145,NA
US,2 wk ahead inc case,2020-06-28,2020-06-20,61804.66741508963,NA
US,2 wk ahead inc case,2020-06-29,2020-06-20,62682.92697662133,NA
US,2 wk ahead inc case,2020-06-30,2020-06-20,63455.92474665572,NA
US,2 wk ahead inc case,2020-07-01,2020-06-20,64118.089335915894,NA
US,2 wk ahead inc case,2020-07-02,2020-06-20,64664.57981694052,NA
US,2 wk ahead inc case,2020-07-03,2020-06-20,65091.35994280174,NA
