location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-30,2020-06-30,22438.793498047446,NA
US,1 wk ahead inc case,2020-07-01,2020-06-30,22379.832451964765,NA
US,1 wk ahead inc case,2020-07-02,2020-06-30,22285.2670086442,NA
US,1 wk ahead inc case,2020-07-03,2020-06-30,22124.609826395925,NA
US,1 wk ahead inc case,2020-07-04,2020-06-30,21957.1673442288,NA
US,1 wk ahead inc case,2020-07-05,2020-06-30,21726.04414346122,NA
US,1 wk ahead inc case,2020-07-06,2020-06-30,21515.95246683127,NA
US,2 wk ahead inc case,2020-06-30,2020-06-30,22441.439863944976,NA
US,2 wk ahead inc case,2020-07-01,2020-06-30,22383.60584199222,NA
US,2 wk ahead inc case,2020-07-02,2020-06-30,22291.175066439646,NA
US,2 wk ahead inc case,2020-07-03,2020-06-30,22134.270197627888,NA
US,2 wk ahead inc case,2020-07-04,2020-06-30,21965.24293629622,NA
US,2 wk ahead inc case,2020-07-05,2020-06-30,21740.90402467462,NA
US,2 wk ahead inc case,2020-07-06,2020-06-30,21522.49315980561,NA
US,2 wk ahead inc case,2020-07-07,2020-06-30,21384.661349226342,NA
US,2 wk ahead inc case,2020-07-08,2020-06-30,21169.558941790958,NA
US,2 wk ahead inc case,2020-07-16,2020-06-30,20944.42729644603,NA
US,2 wk ahead inc case,2020-07-17,2020-06-30,20680.285078552824,NA
US,2 wk ahead inc case,2020-07-18,2020-06-30,20375.959368728214,NA
US,2 wk ahead inc case,2020-07-19,2020-06-30,20097.026166558968,NA
US,2 wk ahead inc case,2020-07-20,2020-06-30,19815.468996804637,NA
