location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-26,2020-06-26,48942.442154229706,NA
US,1 wk ahead inc case,2020-06-27,2020-06-26,50030.45795895984,NA
US,1 wk ahead inc case,2020-06-28,2020-06-26,51063.37080293517,NA
US,1 wk ahead inc case,2020-06-29,2020-06-26,52035.18133028336,NA
US,1 wk ahead inc case,2020-06-30,2020-06-26,52940.07254623792,NA
US,1 wk ahead inc case,2020-07-01,2020-06-26,53772.47854535443,NA
US,1 wk ahead inc case,2020-07-02,2020-06-26,54527.15397815808,NA
US,2 wk ahead inc case,2020-06-26,2020-06-26,48885.39248343549,NA
US,2 wk ahead inc case,2020-06-27,2020-06-26,49975.594943414224,NA
US,2 wk ahead inc case,2020-06-28,2020-06-26,51011.056076494686,NA
US,2 wk ahead inc case,2020-06-29,2020-06-26,51985.77690697524,NA
US,2 wk ahead inc case,2020-06-30,2020-06-26,52893.936942205786,NA
US,2 wk ahead inc case,2020-07-01,2020-06-26,53729.96263074064,NA
US,2 wk ahead inc case,2020-07-02,2020-06-26,54488.59687411845,NA
US,2 wk ahead inc case,2020-07-03,2020-06-26,55164.9659551948,NA
US,2 wk ahead inc case,2020-07-04,2020-06-26,55754.64458948606,NA
US,2 wk ahead inc case,2020-07-05,2020-06-26,56253.71584832213,NA
US,2 wk ahead inc case,2020-07-06,2020-06-26,56658.825839294535,NA
US,2 wk ahead inc case,2020-07-07,2020-06-26,56967.23097946664,NA
US,2 wk ahead inc case,2020-07-08,2020-06-26,57176.83761647241,NA
US,2 wk ahead inc case,2020-07-09,2020-06-26,57286.23185134986,NA
