location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-03,2020-06-03,40762.26787230651,NA
US,1 wk ahead inc case,2020-06-04,2020-06-03,42267.3424699422,NA
US,1 wk ahead inc case,2020-06-05,2020-06-03,43747.17483794806,NA
US,1 wk ahead inc case,2020-06-06,2020-06-03,45192.451925740155,NA
US,1 wk ahead inc case,2020-06-07,2020-06-03,46593.53852769417,NA
US,1 wk ahead inc case,2020-06-08,2020-06-03,47940.58379707934,NA
US,1 wk ahead inc case,2020-06-09,2020-06-03,49223.64591219999,NA
US,2 wk ahead inc case,2020-06-03,2020-06-03,40669.211492013485,NA
US,2 wk ahead inc case,2020-06-04,2020-06-03,42174.55434875841,NA
US,2 wk ahead inc case,2020-06-05,2020-06-03,43655.25270190184,NA
US,2 wk ahead inc case,2020-06-06,2020-06-03,45102.0358521233,NA
US,2 wk ahead inc case,2020-06-07,2020-06-03,46505.30397851528,NA
US,2 wk ahead inc case,2020-06-08,2020-06-03,47855.23614423895,NA
US,2 wk ahead inc case,2020-06-09,2020-06-03,49141.91265485395,NA
US,2 wk ahead inc case,2020-06-10,2020-06-03,50355.450508261616,NA
US,2 wk ahead inc case,2020-06-11,2020-06-03,51486.14695454902,NA
US,2 wk ahead inc case,2020-06-12,2020-06-03,52524.63206578431,NA
US,2 wk ahead inc case,2020-06-13,2020-06-03,53462.022450152435,NA
US,2 wk ahead inc case,2020-06-14,2020-06-03,54290.075222185995,NA
US,2 wk ahead inc case,2020-06-15,2020-06-03,55001.33684721884,NA
US,2 wk ahead inc case,2020-06-16,2020-06-03,55589.28142861105,NA
