location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-07-13,2020-07-13,70368.08540135586,NA
US,1 wk ahead inc case,2020-07-14,2020-07-13,71568.69101019339,NA
US,1 wk ahead inc case,2020-07-15,2020-07-13,72687.85506034212,NA
US,1 wk ahead inc case,2020-07-16,2020-07-13,73719.58974678436,NA
US,1 wk ahead inc case,2020-07-17,2020-07-13,74658.25477193345,NA
US,1 wk ahead inc case,2020-07-18,2020-07-13,75498.62148927292,NA
US,1 wk ahead inc case,2020-07-19,2020-07-13,76235.93306432149,NA
US,2 wk ahead inc case,2020-07-13,2020-07-13,70311.56192214672,NA
US,2 wk ahead inc case,2020-07-14,2020-07-13,71515.33074752487,NA
US,2 wk ahead inc case,2020-07-15,2020-07-13,72637.99565731852,NA
US,2 wk ahead inc case,2020-07-16,2020-07-13,73673.56054978217,NA
US,2 wk ahead inc case,2020-07-17,2020-07-13,74616.37334883785,NA
US,2 wk ahead inc case,2020-07-18,2020-07-13,75461.19019425193,NA
US,2 wk ahead inc case,2020-07-19,2020-07-13,76203.23564514107,NA
US,2 wk ahead inc case,2020-07-20,2020-07-13,76838.2587435464,NA
US,2 wk ahead inc case,2020-07-21,2020-07-13,77362.58404133788,NA
US,2 wk ahead inc case,2020-07-22,2020-07-13,77773.15668360943,NA
US,2 wk ahead inc case,2020-07-23,2020-07-13,78067.57986812692,NA
US,2 wk ahead inc case,2020-07-24,2020-07-13,78244.14495925882,NA
US,2 wk ahead inc case,2020-07-25,2020-07-13,78301.85212629027,NA
US,2 wk ahead inc case,2020-07-26,2020-07-13,78240.42327973961,NA
