location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-17,2020-06-17,52109.13495559511,NA
US,1 wk ahead inc case,2020-06-18,2020-06-17,53688.36532223629,NA
US,1 wk ahead inc case,2020-06-19,2020-06-17,55225.6972656711,NA
US,1 wk ahead inc case,2020-06-20,2020-06-17,56712.28382951214,NA
US,1 wk ahead inc case,2020-06-21,2020-06-17,58139.17394038549,NA
US,1 wk ahead inc case,2020-06-22,2020-06-17,59497.41214948503,NA
US,1 wk ahead inc case,2020-06-23,2020-06-17,60778.144490418505,NA
US,2 wk ahead inc case,2020-06-17,2020-06-17,52021.632137432236,NA
US,2 wk ahead inc case,2020-06-18,2020-06-17,53602.10528982749,NA
US,2 wk ahead inc case,2020-06-19,2020-06-17,55141.20630012176,NA
US,2 wk ahead inc case,2020-06-20,2020-06-17,56630.11046902928,NA
US,2 wk ahead inc case,2020-06-21,2020-06-17,58059.883698612226,NA
US,2 wk ahead inc case,2020-06-22,2020-06-17,59421.58162001845,NA
US,2 wk ahead inc case,2020-06-23,2020-06-17,60706.355286978396,NA
US,2 wk ahead inc case,2020-06-24,2020-06-17,61905.56060324238,NA
US,2 wk ahead inc case,2020-06-25,2020-06-17,63010.87420097151,NA
US,2 wk ahead inc case,2020-06-26,2020-06-17,64014.40912643905,NA
US,2 wk ahead inc case,2020-06-27,2020-06-17,64908.828534819935,NA
US,2 wk ahead inc case,2020-06-28,2020-06-17,65687.45658402321,NA
US,2 wk ahead inc case,2020-06-29,2020-06-17,66344.38113117477,NA
US,2 wk ahead inc case,2020-06-30,2020-06-17,66874.54818398746,NA
