location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-29,2020-06-29,22390.925986085975,NA
US,1 wk ahead inc case,2020-06-30,2020-06-29,22323.05145788803,NA
US,1 wk ahead inc case,2020-07-01,2020-06-29,22264.44847075156,NA
US,1 wk ahead inc case,2020-07-02,2020-06-29,22170.314080006283,NA
US,1 wk ahead inc case,2020-07-03,2020-06-29,22010.270713711318,NA
US,1 wk ahead inc case,2020-07-04,2020-06-29,21844.25438682528,NA
US,1 wk ahead inc case,2020-07-05,2020-06-29,21613.711648934757,NA
US,2 wk ahead inc case,2020-06-29,2020-06-29,22394.275777939805,NA
US,2 wk ahead inc case,2020-06-30,2020-06-29,22325.703108897444,NA
US,2 wk ahead inc case,2020-07-01,2020-06-29,22268.262476013435,NA
US,2 wk ahead inc case,2020-07-02,2020-06-29,22176.295064130725,NA
US,2 wk ahead inc case,2020-07-03,2020-06-29,22020.013215250205,NA
US,2 wk ahead inc case,2020-07-04,2020-06-29,21852.422064065457,NA
US,2 wk ahead inc case,2020-07-05,2020-06-29,21628.699338279257,NA
US,2 wk ahead inc case,2020-07-06,2020-06-29,21412.90294292009,NA
US,2 wk ahead inc case,2020-07-07,2020-06-29,21275.657147519603,NA
US,2 wk ahead inc case,2020-07-08,2020-06-29,21061.734684574072,NA
US,2 wk ahead inc case,2020-07-16,2020-06-29,20838.07415874347,NA
US,2 wk ahead inc case,2020-07-17,2020-06-29,20575.197196760746,NA
US,2 wk ahead inc case,2020-07-18,2020-06-29,20272.848923233654,NA
US,2 wk ahead inc case,2020-07-19,2020-06-29,19995.949724366565,NA
