location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-02,2020-06-02,50439.255569529574,NA
US,1 wk ahead inc case,2020-06-03,2020-06-02,52628.996597428166,NA
US,1 wk ahead inc case,2020-06-04,2020-06-02,54817.519444087884,NA
US,1 wk ahead inc case,2020-06-05,2020-06-02,56992.83882354674,NA
US,1 wk ahead inc case,2020-06-06,2020-06-02,59142.11102154209,NA
US,1 wk ahead inc case,2020-06-07,2020-06-02,61251.7364716134,NA
US,1 wk ahead inc case,2020-06-08,2020-06-02,63307.490893718445,NA
US,2 wk ahead inc case,2020-06-02,2020-06-02,50303.8097498175,NA
US,2 wk ahead inc case,2020-06-03,2020-06-02,52491.77733560416,NA
US,2 wk ahead inc case,2020-06-04,2020-06-02,54679.247626653174,NA
US,2 wk ahead inc case,2020-06-05,2020-06-02,56854.316324604275,NA
US,2 wk ahead inc case,2020-06-06,2020-06-02,59004.21737474825,NA
US,2 wk ahead inc case,2020-06-07,2020-06-02,61115.42348308753,NA
US,2 wk ahead inc case,2020-06-08,2020-06-02,63173.77519638543,NA
US,2 wk ahead inc case,2020-06-09,2020-06-02,65164.63397487169,NA
US,2 wk ahead inc case,2020-06-10,2020-06-02,67073.06243553021,NA
US,2 wk ahead inc case,2020-06-11,2020-06-02,68884.02642201848,NA
US,2 wk ahead inc case,2020-06-12,2020-06-02,70582.61605349806,NA
US,2 wk ahead inc case,2020-06-13,2020-06-02,72154.28016998783,NA
US,2 wk ahead inc case,2020-06-14,2020-06-02,73585.07499681966,NA
US,2 wk ahead inc case,2020-06-15,2020-06-02,74861.90984393323,NA
