location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-24,2020-06-24,53636.65377647316,NA
US,1 wk ahead inc case,2020-06-25,2020-06-24,55018.78749188085,NA
US,1 wk ahead inc case,2020-06-26,2020-06-24,56349.26520295613,NA
US,1 wk ahead inc case,2020-06-27,2020-06-24,57620.5648815978,NA
US,1 wk ahead inc case,2020-06-28,2020-06-24,58825.23126267927,NA
US,1 wk ahead inc case,2020-06-29,2020-06-24,59955.95770581118,NA
US,1 wk ahead inc case,2020-06-30,2020-06-24,61005.67501361956,NA
US,2 wk ahead inc case,2020-06-24,2020-06-24,53563.609125919356,NA
US,2 wk ahead inc case,2020-06-25,2020-06-24,54947.6001240534,NA
US,2 wk ahead inc case,2020-06-26,2020-06-24,56280.37622596683,NA
US,2 wk ahead inc case,2020-06-27,2020-06-24,57554.42442818286,NA
US,2 wk ahead inc case,2020-06-28,2020-06-24,58762.29391586527,NA
US,2 wk ahead inc case,2020-06-29,2020-06-24,59896.677930218866,NA
US,2 wk ahead inc case,2020-06-30,2020-06-24,60950.50193720851,NA
US,2 wk ahead inc case,2020-07-01,2020-06-24,61917.01088539779,NA
US,2 wk ahead inc case,2020-07-02,2020-06-24,62789.857487605324,NA
US,2 wk ahead inc case,2020-07-03,2020-06-24,63563.18670567048,NA
US,2 wk ahead inc case,2020-07-04,2020-06-24,64231.71753577127,NA
US,2 wk ahead inc case,2020-07-05,2020-06-24,64790.817792711554,NA
US,2 wk ahead inc case,2020-07-06,2020-06-24,65236.571647616765,NA
US,2 wk ahead inc case,2020-07-07,2020-06-24,65565.8372716174,NA
