location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-07-07,2020-07-07,73718.50780244496,NA
US,1 wk ahead inc case,2020-07-08,2020-07-07,75421.24378313676,NA
US,1 wk ahead inc case,2020-07-09,2020-07-07,77055.53002865186,NA
US,1 wk ahead inc case,2020-07-10,2020-07-07,78612.9539543648,NA
US,1 wk ahead inc case,2020-07-11,2020-07-07,80085.23348036538,NA
US,1 wk ahead inc case,2020-07-12,2020-07-07,81464.30507950018,NA
US,1 wk ahead inc case,2020-07-13,2020-07-07,82742.41221912469,NA
US,2 wk ahead inc case,2020-07-07,2020-07-07,73636.26305065768,NA
US,2 wk ahead inc case,2020-07-08,2020-07-07,75341.40849399737,NA
US,2 wk ahead inc case,2020-07-09,2020-07-07,76978.5586031042,NA
US,2 wk ahead inc case,2020-07-10,2020-07-07,78539.30608953907,NA
US,2 wk ahead inc case,2020-07-11,2020-07-07,80015.36979360406,NA
US,2 wk ahead inc case,2020-07-12,2020-07-07,81398.6825470141,NA
US,2 wk ahead inc case,2020-07-13,2020-07-07,82681.47938909744,NA
US,2 wk ahead inc case,2020-07-14,2020-07-07,83856.38372612381,NA
US,2 wk ahead inc case,2020-07-15,2020-07-07,84916.49398068742,NA
US,2 wk ahead inc case,2020-07-16,2020-07-07,85855.4674275752,NA
US,2 wk ahead inc case,2020-07-17,2020-07-07,86667.59913332401,NA
US,2 wk ahead inc case,2020-07-18,2020-07-07,87347.89383699841,NA
US,2 wk ahead inc case,2020-07-19,2020-07-07,87892.1309430741,NA
US,2 wk ahead inc case,2020-07-20,2020-07-07,88296.91985868204,NA
