location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-26,2020-06-26,0.00027821480522985864,NA
US,1 wk ahead inc case,2020-06-27,2020-06-26,0.00023154673485070205,NA
US,1 wk ahead inc case,2020-06-28,2020-06-26,0.00019271077142442484,NA
US,1 wk ahead inc case,2020-06-29,2020-06-26,0.0001596856881230524,NA
US,1 wk ahead inc case,2020-06-30,2020-06-26,0.00013179622472613846,NA
US,1 wk ahead inc case,2020-07-01,2020-06-26,0.00010883695762874549,NA
US,1 wk ahead inc case,2020-07-02,2020-06-26,8.962886266891775e-05,NA
US,2 wk ahead inc case,2020-06-26,2020-06-26,0.0002808135202641239,NA
US,2 wk ahead inc case,2020-06-27,2020-06-26,0.00023375895772643682,NA
US,2 wk ahead inc case,2020-06-28,2020-06-26,0.0001945639278064369,NA
US,2 wk ahead inc case,2020-06-29,2020-06-26,0.00016130003104689484,NA
US,2 wk ahead inc case,2020-06-30,2020-06-26,0.00013313514550903065,NA
US,2 wk ahead inc case,2020-07-01,2020-06-26,0.00010996154699155725,NA
US,2 wk ahead inc case,2020-07-02,2020-06-26,9.057997412426857e-05,NA
US,2 wk ahead inc case,2020-07-03,2020-06-26,7.42608777604201e-05,NA
US,2 wk ahead inc case,2020-07-04,2020-06-26,6.082322396791953e-05,NA
US,2 wk ahead inc case,2020-07-05,2020-06-26,4.9599109321084416e-05,NA
US,2 wk ahead inc case,2020-07-06,2020-06-26,4.04777212661845e-05,NA
US,2 wk ahead inc case,2020-07-07,2020-06-26,3.3209697829955835e-05,NA
US,2 wk ahead inc case,2020-07-08,2020-06-26,2.709203625950835e-05,NA
US,2 wk ahead inc case,2020-07-16,2020-06-26,2.2065584323759086e-05,NA
