location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-15,2020-06-15,18191.90824764398,NA
US,1 wk ahead inc case,2020-06-16,2020-06-15,18567.980007103208,NA
US,1 wk ahead inc case,2020-06-17,2020-06-15,18903.35640127637,NA
US,1 wk ahead inc case,2020-06-18,2020-06-15,19181.016753268494,NA
US,1 wk ahead inc case,2020-06-19,2020-06-15,19427.72132087226,NA
US,1 wk ahead inc case,2020-06-20,2020-06-15,19657.280208165757,NA
US,1 wk ahead inc case,2020-06-21,2020-06-15,19898.000373062074,NA
US,2 wk ahead inc case,2020-06-15,2020-06-15,18171.86273322292,NA
US,2 wk ahead inc case,2020-06-16,2020-06-15,18546.919057431416,NA
US,2 wk ahead inc case,2020-06-17,2020-06-15,18886.60739796538,NA
US,2 wk ahead inc case,2020-06-18,2020-06-15,19165.64957081658,NA
US,2 wk ahead inc case,2020-06-19,2020-06-15,19414.599655228954,NA
US,2 wk ahead inc case,2020-06-20,2020-06-15,19643.41868669857,NA
US,2 wk ahead inc case,2020-06-21,2020-06-15,19883.79676531355,NA
US,2 wk ahead inc case,2020-06-22,2020-06-15,20127.015000475807,NA
US,2 wk ahead inc case,2020-06-23,2020-06-15,20319.562298651977,NA
US,2 wk ahead inc case,2020-06-24,2020-06-15,20482.118658977244,NA
US,2 wk ahead inc case,2020-06-25,2020-06-15,20663.59409793168,NA
US,2 wk ahead inc case,2020-06-26,2020-06-15,20773.22521981965,NA
US,2 wk ahead inc case,2020-06-27,2020-06-15,20815.933357627055,NA
US,2 wk ahead inc case,2020-06-28,2020-06-15,20860.203990907852,NA
