location,target,type,quantile,forecast_date,target_end_date,value
06,1 day ahead inc death,point,NA,2020-07-12,2020-07-13,65.37896527542476
06,1 day ahead inc death,point,NA,2020-07-13,2020-07-14,63.87934811092478
06,1 day ahead inc death,point,NA,2020-07-14,2020-07-15,67.98632871758826
06,1 day ahead inc death,point,NA,2020-07-15,2020-07-16,47.36714982255475
06,1 day ahead inc death,point,NA,2020-07-16,2020-07-17,40.27538795772238
06,1 day ahead inc death,point,NA,2020-07-17,2020-07-18,36.24471256301181
06,1 day ahead inc death,point,NA,2020-07-18,2020-07-19,55.27502551500843
06,1 day ahead inc death,point,NA,2020-07-19,2020-07-20,61.45677984881624
06,1 day ahead inc death,point,NA,2020-07-20,2020-07-21,53.60053159469331
06,1 day ahead inc death,point,NA,2020-07-21,2020-07-22,47.90243239561276
06,1 day ahead inc death,point,NA,2020-07-22,2020-07-23,43.60097399307691
06,1 day ahead inc death,point,NA,2020-07-23,2020-07-24,47.148110561349164
06,1 day ahead inc death,point,NA,2020-07-24,2020-07-25,54.27675696552762
06,1 day ahead inc death,point,NA,2020-07-25,2020-07-26,77.52241523599947
06,1 day ahead inc death,point,NA,2020-07-26,2020-07-27,80.15989625584055
06,1 day ahead inc death,point,NA,2020-07-27,2020-07-28,76.64280178697601
06,1 day ahead inc death,point,NA,2020-07-28,2020-07-29,67.40777723561911
06,1 day ahead inc death,point,NA,2020-07-29,2020-07-30,54.77182846555557
06,1 day ahead inc death,point,NA,2020-07-30,2020-07-31,73.5746711566166
06,1 day ahead inc death,point,NA,2020-07-31,2020-08-01,56.72837099313374
06,1 day ahead inc death,point,NA,2020-08-01,2020-08-02,42.85184573388091
06,1 day ahead inc death,point,NA,2020-08-02,2020-08-03,53.44663373445633
06,1 day ahead inc death,point,NA,2020-08-03,2020-08-04,59.9254874357933
06,1 day ahead inc death,point,NA,2020-08-04,2020-08-05,74.06068844015375
06,1 day ahead inc death,point,NA,2020-08-05,2020-08-06,61.7047407640583
06,1 day ahead inc death,point,NA,2020-08-06,2020-08-07,64.72261680474128
06,1 day ahead inc death,point,NA,2020-08-07,2020-08-08,62.80785093435519
06,1 day ahead inc death,point,NA,2020-08-08,2020-08-09,78.64777324850564
06,1 day ahead inc death,point,NA,2020-08-09,2020-08-10,77.66477056536328
06,1 day ahead inc death,point,NA,2020-08-10,2020-08-11,78.26229341442878
06,1 day ahead inc case,point,NA,2020-07-09,2020-07-10,6827.88645296066
06,1 day ahead inc case,point,NA,2020-07-10,2020-07-11,5086.930226007553
06,1 day ahead inc case,point,NA,2020-07-11,2020-07-12,4604.856246277695
06,1 day ahead inc case,point,NA,2020-07-12,2020-07-13,6112.289983652572
06,1 day ahead inc case,point,NA,2020-07-13,2020-07-14,5748.929608901126
06,1 day ahead inc case,point,NA,2020-07-14,2020-07-15,6800.798708417486
06,1 day ahead inc case,point,NA,2020-07-15,2020-07-16,6179.545485718707
06,1 day ahead inc case,point,NA,2020-07-16,2020-07-17,4369.761357938474
06,1 day ahead inc case,point,NA,2020-07-17,2020-07-18,5676.171073743171
06,1 day ahead inc case,point,NA,2020-07-18,2020-07-19,6850.797159101552
06,1 day ahead inc case,point,NA,2020-07-19,2020-07-20,8879.74092839814
06,1 day ahead inc case,point,NA,2020-07-20,2020-07-21,5689.254651303207
06,1 day ahead inc case,point,NA,2020-07-21,2020-07-22,5176.627855877263
06,1 day ahead inc case,point,NA,2020-07-22,2020-07-23,5725.562725233469
06,1 day ahead inc case,point,NA,2020-07-23,2020-07-24,5360.690943260412
06,1 day ahead inc case,point,NA,2020-07-24,2020-07-25,3447.97093016056
06,1 day ahead inc case,point,NA,2020-07-25,2020-07-26,4876.465325287685
06,1 day ahead inc case,point,NA,2020-07-26,2020-07-27,5946.862802888647
06,1 day ahead inc case,point,NA,2020-07-27,2020-07-28,7016.852325963306
06,1 day ahead inc case,point,NA,2020-07-28,2020-07-29,5192.680375518314
06,1 day ahead inc case,point,NA,2020-07-29,2020-07-30,7209.805355867902
06,1 day ahead inc case,point,NA,2020-07-30,2020-07-31,5714.814500289809
06,1 day ahead inc case,point,NA,2020-07-31,2020-08-01,6218.846942825512
06,1 day ahead inc case,point,NA,2020-08-01,2020-08-02,3335.508975225912
06,1 day ahead inc case,point,NA,2020-08-02,2020-08-03,7604.172136989413
06,1 day ahead inc case,point,NA,2020-08-03,2020-08-04,5303.9319392608595
06,1 day ahead inc case,point,NA,2020-08-04,2020-08-05,4488.112182117582
06,1 day ahead inc case,point,NA,2020-08-05,2020-08-06,3104.243433099271
06,1 day ahead inc case,point,NA,2020-08-06,2020-08-07,3895.1508289474623
06,1 day ahead inc case,point,NA,2020-08-07,2020-08-08,4784.43346919947
06,1 day ahead inc case,point,NA,2020-08-08,2020-08-09,3661.5002157799972
06,1 day ahead inc case,point,NA,2020-08-09,2020-08-10,3571.0643683412945
06,1 day ahead inc case,point,NA,2020-08-10,2020-08-11,5187.639691108727
48,1 day ahead inc death,point,NA,2020-07-09,2020-07-10,58.35047780891172
48,1 day ahead inc death,point,NA,2020-07-10,2020-07-11,31.02199099883937
48,1 day ahead inc death,point,NA,2020-07-11,2020-07-12,64.59346282208587
48,1 day ahead inc death,point,NA,2020-07-12,2020-07-13,69.50108157099542
48,1 day ahead inc death,point,NA,2020-07-13,2020-07-14,65.01451966852268
48,1 day ahead inc death,point,NA,2020-07-14,2020-07-15,77.00670597780565
48,1 day ahead inc death,point,NA,2020-07-15,2020-07-16,49.20930595628282
48,1 day ahead inc death,point,NA,2020-07-16,2020-07-17,48.94980205346771
48,1 day ahead inc death,point,NA,2020-07-17,2020-07-18,58.69950734885195
48,1 day ahead inc death,point,NA,2020-07-18,2020-07-19,51.087315317948296
48,1 day ahead inc death,point,NA,2020-07-19,2020-07-20,55.68080936519421
48,1 day ahead inc death,point,NA,2020-07-20,2020-07-21,102.99302135079786
48,1 day ahead inc death,point,NA,2020-07-21,2020-07-22,86.45222978342547
48,1 day ahead inc death,point,NA,2020-07-22,2020-07-23,68.09803576631502
48,1 day ahead inc death,point,NA,2020-07-23,2020-07-24,63.830444203995356
48,1 day ahead inc death,point,NA,2020-07-24,2020-07-25,58.035027486982116
48,1 day ahead inc death,point,NA,2020-07-25,2020-07-26,52.26662312033535
48,1 day ahead inc death,point,NA,2020-07-26,2020-07-27,101.88834796883326
48,1 day ahead inc death,point,NA,2020-07-27,2020-07-28,82.46860465854088
48,1 day ahead inc death,point,NA,2020-07-28,2020-07-29,58.442705049797425
48,1 day ahead inc death,point,NA,2020-07-29,2020-07-30,42.248730162890794
48,1 day ahead inc death,point,NA,2020-07-30,2020-07-31,36.821891738301545
48,1 day ahead inc death,point,NA,2020-07-31,2020-08-01,32.242382578104966
48,1 day ahead inc death,point,NA,2020-08-01,2020-08-02,72.28132545875225
48,1 day ahead inc death,point,NA,2020-08-02,2020-08-03,84.65148067912322
48,1 day ahead inc death,point,NA,2020-08-03,2020-08-04,82.73036398488604
48,1 day ahead inc death,point,NA,2020-08-04,2020-08-05,85.56315253727685
48,1 day ahead inc death,point,NA,2020-08-05,2020-08-06,46.052173154692966
48,1 day ahead inc death,point,NA,2020-08-06,2020-08-07,64.03705559202795
48,1 day ahead inc death,point,NA,2020-08-07,2020-08-08,71.29717945180828
48,1 day ahead inc death,point,NA,2020-08-08,2020-08-09,85.27696280604052
48,1 day ahead inc death,point,NA,2020-08-09,2020-08-10,131.43801542441128
48,1 day ahead inc death,point,NA,2020-08-10,2020-08-11,79.8038815750118
48,1 day ahead inc case,point,NA,2020-07-09,2020-07-10,8216.606825036928
48,1 day ahead inc case,point,NA,2020-07-10,2020-07-11,5311.3141319732495
