location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-08,2020-07-07,2806083.5,NA
US,Cumulative Cases,2020-07-09,2020-07-07,2843403,NA
US,Cumulative Cases,2020-07-10,2020-07-07,2882066.2,NA
US,Cumulative Cases,2020-07-11,2020-07-07,2922209.5,NA
US,Cumulative Cases,2020-07-12,2020-07-07,2963918.8,NA
US,Cumulative Cases,2020-07-13,2020-07-07,3007233,NA
US,Cumulative Cases,2020-07-14,2020-07-07,3051978.5,NA
US,Cumulative Cases,2020-07-15,2020-07-07,3097936,NA
US,Cumulative Cases,2020-07-16,2020-07-07,3144908.2,NA
US,Cumulative Cases,2020-07-17,2020-07-07,3192674.2,NA
US,Cumulative Cases,2020-07-18,2020-07-07,3241041.8,NA
US,Cumulative Cases,2020-07-19,2020-07-07,3289892,NA
US,Cumulative Cases,2020-07-20,2020-07-07,3339074.2,NA
US,Cumulative Cases,2020-07-21,2020-07-07,3388373,NA
US,Cumulative Cases,2020-07-22,2020-07-07,3437544.8,NA
US,Cumulative Cases,2020-07-23,2020-07-07,3486389,NA
US,Cumulative Cases,2020-07-24,2020-07-07,3534769.8,NA
US,Cumulative Cases,2020-07-25,2020-07-07,3582638.5,NA
US,Cumulative Cases,2020-07-26,2020-07-07,3630011.8,NA
US,Cumulative Cases,2020-07-27,2020-07-07,3676763.8,NA
US,Cumulative Cases,2020-07-28,2020-07-07,3722992,NA
US,Cumulative Cases,2020-07-29,2020-07-07,3768138.8,NA
US,Cumulative Cases,2020-07-30,2020-07-07,3812973.2,NA
US,Cumulative Cases,2020-07-31,2020-07-07,3857480.8,NA
US,Cumulative Cases,2020-08-01,2020-07-07,3901693.2,NA
