location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-06-28,2020-06-27,1392316.4,NA
US,Daily Cases,2020-06-29,2020-06-27,1405577.1,NA
US,Daily Cases,2020-06-30,2020-06-27,1419328.6,NA
US,Daily Cases,2020-07-01,2020-06-27,1434066.6,NA
US,Daily Cases,2020-07-02,2020-06-27,1449447.6,NA
US,Daily Cases,2020-07-03,2020-06-27,1465887.8,NA
US,Daily Cases,2020-07-04,2020-06-27,1483010.9,NA
US,Daily Cases,2020-07-05,2020-06-27,1501191.8,NA
US,Daily Cases,2020-07-06,2020-06-27,1520020.1,NA
US,Daily Cases,2020-07-07,2020-06-27,1539881.8,NA
US,Daily Cases,2020-07-08,2020-06-27,1560206,NA
US,Daily Cases,2020-07-09,2020-06-27,1581322.5,NA
US,Daily Cases,2020-07-10,2020-06-27,1602725,NA
US,Daily Cases,2020-07-11,2020-06-27,1624783.9,NA
US,Daily Cases,2020-07-12,2020-06-27,1647032.8,NA
US,Daily Cases,2020-07-13,2020-06-27,1669910.6,NA
US,Daily Cases,2020-07-14,2020-06-27,1693044.8,NA
US,Daily Cases,2020-07-15,2020-06-27,1716693.5,NA
US,Daily Cases,2020-07-16,2020-06-27,1740496.1,NA
US,Daily Cases,2020-07-17,2020-06-27,1764799.8,NA
US,Daily Cases,2020-07-18,2020-06-27,1789198.2,NA
US,Daily Cases,2020-07-19,2020-06-27,1813667.9,NA
US,Daily Cases,2020-07-20,2020-06-27,1838732.6,NA
US,Daily Cases,2020-07-21,2020-06-27,1863996.9,NA
US,Daily Cases,2020-07-22,2020-06-27,1889680.1,NA
US,Daily Cases,2020-07-23,2020-06-27,1915369.4,NA
US,Daily Cases,2020-07-24,2020-06-27,1941330.6,NA
US,Daily Cases,2020-07-25,2020-06-27,1967224,NA
US,Daily Cases,2020-07-26,2020-06-27,1993412.2,NA
US,Daily Cases,2020-07-27,2020-06-27,2019375.1,NA
US,Daily Cases,2020-07-28,2020-06-27,2045590.5,NA
US,Daily Cases,2020-07-29,2020-06-27,2071365.5,NA
US,Daily Cases,2020-07-30,2020-06-27,2097512.2,NA
US,Daily Cases,2020-07-31,2020-06-27,2123228.5,NA
US,Daily Cases,2020-08-01,2020-06-27,2149301.2,NA
