location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-11,2020-07-10,51564.473,NA
US,Daily Cases,2020-07-12,2020-07-10,52765.992,NA
US,Daily Cases,2020-07-13,2020-07-10,55122.844,NA
US,Daily Cases,2020-07-14,2020-07-10,58219.29,NA
US,Daily Cases,2020-07-15,2020-07-10,60693.434,NA
US,Daily Cases,2020-07-16,2020-07-10,62533.027,NA
US,Daily Cases,2020-07-17,2020-07-10,64096.05,NA
US,Daily Cases,2020-07-18,2020-07-10,65865.195,NA
US,Daily Cases,2020-07-19,2020-07-10,67831.68,NA
US,Daily Cases,2020-07-20,2020-07-10,69433.59,NA
US,Daily Cases,2020-07-21,2020-07-10,69867.28,NA
US,Daily Cases,2020-07-22,2020-07-10,68736.19,NA
US,Daily Cases,2020-07-23,2020-07-10,66444.19,NA
US,Daily Cases,2020-07-24,2020-07-10,64096.164,NA
US,Daily Cases,2020-07-25,2020-07-10,62497.324,NA
US,Daily Cases,2020-07-26,2020-07-10,62415.14,NA
US,Daily Cases,2020-07-27,2020-07-10,63707.316,NA
US,Daily Cases,2020-07-28,2020-07-10,64590.87,NA
US,Daily Cases,2020-07-29,2020-07-10,68726.24,NA
US,Daily Cases,2020-07-30,2020-07-10,74117.2,NA
US,Daily Cases,2020-07-31,2020-07-10,78856.914,NA
US,Daily Cases,2020-08-01,2020-07-10,80780.2,NA
US,Daily Cases,2020-08-02,2020-07-10,79433.516,NA
