location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-06-29,2020-06-28,32343.598,NA
US,Daily Cases,2020-06-30,2020-06-28,33368.7,NA
US,Daily Cases,2020-07-01,2020-06-28,34346.844,NA
US,Daily Cases,2020-07-02,2020-06-28,35220.14,NA
US,Daily Cases,2020-07-03,2020-06-28,36000.766,NA
US,Daily Cases,2020-07-04,2020-06-28,36761.977,NA
US,Daily Cases,2020-07-05,2020-06-28,37493.305,NA
US,Daily Cases,2020-07-06,2020-06-28,38077.33,NA
US,Daily Cases,2020-07-07,2020-06-28,38536.316,NA
US,Daily Cases,2020-07-08,2020-06-28,38708.523,NA
US,Daily Cases,2020-07-09,2020-06-28,38711.6,NA
US,Daily Cases,2020-07-10,2020-06-28,38720.2,NA
US,Daily Cases,2020-07-11,2020-06-28,38876.656,NA
US,Daily Cases,2020-07-12,2020-06-28,39269.8,NA
US,Daily Cases,2020-07-13,2020-06-28,39820.613,NA
US,Daily Cases,2020-07-14,2020-06-28,40452.695,NA
US,Daily Cases,2020-07-15,2020-06-28,40913.793,NA
US,Daily Cases,2020-07-16,2020-06-28,41227.47,NA
US,Daily Cases,2020-07-17,2020-06-28,41484.26,NA
US,Daily Cases,2020-07-18,2020-06-28,41777.754,NA
US,Daily Cases,2020-07-19,2020-06-28,42102.312,NA
US,Daily Cases,2020-07-20,2020-06-28,42428.99,NA
US,Daily Cases,2020-07-21,2020-06-28,42576.027,NA
US,Daily Cases,2020-07-22,2020-06-28,42457.805,NA
US,Daily Cases,2020-07-23,2020-06-28,42121.0,NA
US,Daily Cases,2020-07-24,2020-06-28,41739.39,NA
US,Daily Cases,2020-07-25,2020-06-28,41450.434,NA
US,Daily Cases,2020-07-26,2020-06-28,41425.938,NA
US,Daily Cases,2020-07-27,2020-06-28,41521.973,NA
US,Daily Cases,2020-07-28,2020-06-28,41596.105,NA
US,Daily Cases,2020-07-29,2020-06-28,42136.152,NA
US,Daily Cases,2020-07-30,2020-06-28,42968.387,NA
US,Daily Cases,2020-07-31,2020-06-28,43706.676,NA
US,Daily Cases,2020-08-01,2020-06-28,44118.02,NA
US,Daily Cases,2020-08-02,2020-06-28,44106.098,NA
