location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-07,2020-07-06,49205.062,NA
US,Daily Cases,2020-07-08,2020-07-06,49851.51,NA
US,Daily Cases,2020-07-09,2020-07-06,50024.105,NA
US,Daily Cases,2020-07-10,2020-07-06,50390.48,NA
US,Daily Cases,2020-07-11,2020-07-06,51482.29,NA
US,Daily Cases,2020-07-12,2020-07-06,53621.98,NA
US,Daily Cases,2020-07-13,2020-07-06,56243.19,NA
US,Daily Cases,2020-07-14,2020-07-06,58590.277,NA
US,Daily Cases,2020-07-15,2020-07-06,59601.66,NA
US,Daily Cases,2020-07-16,2020-07-06,59692.254,NA
US,Daily Cases,2020-07-17,2020-07-06,59559.746,NA
US,Daily Cases,2020-07-18,2020-07-06,60035.867,NA
US,Daily Cases,2020-07-19,2020-07-06,61241.508,NA
US,Daily Cases,2020-07-20,2020-07-06,62499.875,NA
US,Daily Cases,2020-07-21,2020-07-06,62897.41,NA
US,Daily Cases,2020-07-22,2020-07-06,61986.766,NA
US,Daily Cases,2020-07-23,2020-07-06,60159.273,NA
US,Daily Cases,2020-07-24,2020-07-06,58473.695,NA
US,Daily Cases,2020-07-25,2020-07-06,57613.484,NA
US,Daily Cases,2020-07-26,2020-07-06,58161.043,NA
US,Daily Cases,2020-07-27,2020-07-06,59761.336,NA
US,Daily Cases,2020-07-28,2020-07-06,60813.22,NA
US,Daily Cases,2020-07-29,2020-07-06,64364.75,NA
US,Daily Cases,2020-07-30,2020-07-06,69474.625,NA
US,Daily Cases,2020-07-31,2020-07-06,73379.734,NA
US,Daily Cases,2020-08-01,2020-07-06,74366.086,NA
US,Daily Cases,2020-08-02,2020-07-06,71932.58,NA
