location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-19,2020-07-18,73604.84,NA
US,Daily Cases,2020-07-20,2020-07-18,75041.52,NA
US,Daily Cases,2020-07-21,2020-07-18,76239.41,NA
US,Daily Cases,2020-07-22,2020-07-18,76725.625,NA
US,Daily Cases,2020-07-23,2020-07-18,76339.61,NA
US,Daily Cases,2020-07-24,2020-07-18,75463.945,NA
US,Daily Cases,2020-07-25,2020-07-18,74560.95,NA
US,Daily Cases,2020-07-26,2020-07-18,74228.57,NA
US,Daily Cases,2020-07-27,2020-07-18,74653.4,NA
US,Daily Cases,2020-07-28,2020-07-18,74874.35,NA
US,Daily Cases,2020-07-29,2020-07-18,76992.59,NA
US,Daily Cases,2020-07-30,2020-07-18,80257.016,NA
US,Daily Cases,2020-07-31,2020-07-18,84079.93,NA
US,Daily Cases,2020-08-01,2020-07-18,87083.34,NA
US,Daily Cases,2020-08-02,2020-07-18,88123.36,NA
