location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-22,2020-07-21,3877964.2,NA
US,Cumulative Cases,2020-07-23,2020-07-21,3948175.2,NA
US,Cumulative Cases,2020-07-24,2020-07-21,4019676,NA
US,Cumulative Cases,2020-07-25,2020-07-21,4092597.8,NA
US,Cumulative Cases,2020-07-26,2020-07-21,4167018.5,NA
US,Cumulative Cases,2020-07-27,2020-07-21,4242644.5,NA
US,Cumulative Cases,2020-07-28,2020-07-21,4319459,NA
US,Cumulative Cases,2020-07-29,2020-07-21,4397129,NA
US,Cumulative Cases,2020-07-30,2020-07-21,4475541.5,NA
US,Cumulative Cases,2020-07-31,2020-07-21,4554408.5,NA
US,Cumulative Cases,2020-08-01,2020-07-21,4633358.5,NA
