location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-17,2020-07-16,1699363.6,NA
US,Daily Cases,2020-07-18,2020-07-16,1728916.1,NA
US,Daily Cases,2020-07-19,2020-07-16,1759613,NA
US,Daily Cases,2020-07-20,2020-07-16,1791586.2,NA
US,Daily Cases,2020-07-21,2020-07-16,1824875.1,NA
US,Daily Cases,2020-07-22,2020-07-16,1859348.2,NA
US,Daily Cases,2020-07-23,2020-07-16,1894848.5,NA
US,Daily Cases,2020-07-24,2020-07-16,1931151,NA
US,Daily Cases,2020-07-25,2020-07-16,1968064,NA
US,Daily Cases,2020-07-26,2020-07-16,2005381.2,NA
US,Daily Cases,2020-07-27,2020-07-16,2042916.6,NA
US,Daily Cases,2020-07-28,2020-07-16,2080429.9,NA
US,Daily Cases,2020-07-29,2020-07-16,2118073,NA
US,Daily Cases,2020-07-30,2020-07-16,2155748.5,NA
US,Daily Cases,2020-07-31,2020-07-16,2193645,NA
US,Daily Cases,2020-08-01,2020-07-16,2231593.8,NA
