location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-13,2020-07-12,58795.355,NA
US,Daily Cases,2020-07-14,2020-07-12,61732.777,NA
US,Daily Cases,2020-07-15,2020-07-12,64597.09,NA
US,Daily Cases,2020-07-16,2020-07-12,67124.79,NA
US,Daily Cases,2020-07-17,2020-07-12,69429.9,NA
US,Daily Cases,2020-07-18,2020-07-12,71675.16,NA
US,Daily Cases,2020-07-19,2020-07-12,73856.05,NA
US,Daily Cases,2020-07-20,2020-07-12,75764.336,NA
US,Daily Cases,2020-07-21,2020-07-12,76810.67,NA
US,Daily Cases,2020-07-22,2020-07-12,76489.27,NA
US,Daily Cases,2020-07-23,2020-07-12,74856.805,NA
US,Daily Cases,2020-07-24,2020-07-12,72661.46,NA
US,Daily Cases,2020-07-25,2020-07-12,70644.19,NA
US,Daily Cases,2020-07-26,2020-07-12,69649.45,NA
US,Daily Cases,2020-07-27,2020-07-12,69900.16,NA
US,Daily Cases,2020-07-28,2020-07-12,70083.17,NA
US,Daily Cases,2020-07-29,2020-07-12,73022.82,NA
US,Daily Cases,2020-07-30,2020-07-12,77280.08,NA
US,Daily Cases,2020-07-31,2020-07-12,81924.56,NA
US,Daily Cases,2020-08-01,2020-07-12,85182.35,NA
US,Daily Cases,2020-08-02,2020-07-12,85812.19,NA
