location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-23,2020-07-22,70712.61,NA
US,Daily Cases,2020-07-24,2020-07-22,69804.1,NA
US,Daily Cases,2020-07-25,2020-07-22,68571.086,NA
US,Daily Cases,2020-07-26,2020-07-22,67595.89,NA
US,Daily Cases,2020-07-27,2020-07-22,67112.14,NA
US,Daily Cases,2020-07-28,2020-07-22,66464.21,NA
US,Daily Cases,2020-07-29,2020-07-22,67707.73,NA
US,Daily Cases,2020-07-30,2020-07-22,70287.71,NA
US,Daily Cases,2020-07-31,2020-07-22,73421.78,NA
US,Daily Cases,2020-08-01,2020-07-22,75861.92,NA
US,Daily Cases,2020-08-02,2020-07-22,76570.94,NA
