location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-17,2020-07-16,3489550.5,NA
US,Cumulative Cases,2020-07-18,2020-07-16,3549794,NA
US,Cumulative Cases,2020-07-19,2020-07-16,3611977.8,NA
US,Cumulative Cases,2020-07-20,2020-07-16,3676344,NA
US,Cumulative Cases,2020-07-21,2020-07-16,3742861.5,NA
US,Cumulative Cases,2020-07-22,2020-07-16,3811282,NA
US,Cumulative Cases,2020-07-23,2020-07-16,3881276.2,NA
US,Cumulative Cases,2020-07-24,2020-07-16,3952520.2,NA
US,Cumulative Cases,2020-07-25,2020-07-16,4024767.5,NA
US,Cumulative Cases,2020-07-26,2020-07-16,4097868,NA
US,Cumulative Cases,2020-07-27,2020-07-16,4171369.2,NA
US,Cumulative Cases,2020-07-28,2020-07-16,4245233.5,NA
US,Cumulative Cases,2020-07-29,2020-07-16,4319077.5,NA
US,Cumulative Cases,2020-07-30,2020-07-16,4392895.5,NA
US,Cumulative Cases,2020-07-31,2020-07-16,4466521.5,NA
US,Cumulative Cases,2020-08-01,2020-07-16,4539738,NA
