location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-09,2020-07-08,47774.312,NA
US,Daily Cases,2020-07-10,2020-07-08,47150.707,NA
US,Daily Cases,2020-07-11,2020-07-08,47065.438,NA
US,Daily Cases,2020-07-12,2020-07-08,48220.332,NA
US,Daily Cases,2020-07-13,2020-07-08,50447.645,NA
US,Daily Cases,2020-07-14,2020-07-08,53280.777,NA
US,Daily Cases,2020-07-15,2020-07-08,55312.848,NA
US,Daily Cases,2020-07-16,2020-07-08,56563.875,NA
US,Daily Cases,2020-07-17,2020-07-08,57469.54,NA
US,Daily Cases,2020-07-18,2020-07-08,58493.504,NA
US,Daily Cases,2020-07-19,2020-07-08,59661.543,NA
US,Daily Cases,2020-07-20,2020-07-08,60581.07,NA
US,Daily Cases,2020-07-21,2020-07-08,60554.812,NA
US,Daily Cases,2020-07-22,2020-07-08,59185.793,NA
US,Daily Cases,2020-07-23,2020-07-08,56816.656,NA
US,Daily Cases,2020-07-24,2020-07-08,54468.883,NA
US,Daily Cases,2020-07-25,2020-07-08,52885.28,NA
US,Daily Cases,2020-07-26,2020-07-08,52791.863,NA
US,Daily Cases,2020-07-27,2020-07-08,54094.023,NA
US,Daily Cases,2020-07-28,2020-07-08,54970.855,NA
US,Daily Cases,2020-07-29,2020-07-08,58955.945,NA
US,Daily Cases,2020-07-30,2020-07-08,63916.44,NA
US,Daily Cases,2020-07-31,2020-07-08,68051.59,NA
US,Daily Cases,2020-08-01,2020-07-08,69683.92,NA
US,Daily Cases,2020-08-02,2020-07-08,68324.695,NA
