location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-21,2020-07-20,1853813.6,NA
US,Daily Cases,2020-07-22,2020-07-20,1889135.4,NA
US,Daily Cases,2020-07-23,2020-07-20,1925562.4,NA
US,Daily Cases,2020-07-24,2020-07-20,1962992.2,NA
US,Daily Cases,2020-07-25,2020-07-20,2001612.6,NA
US,Daily Cases,2020-07-26,2020-07-20,2041225.6,NA
US,Daily Cases,2020-07-27,2020-07-20,2081895.5,NA
US,Daily Cases,2020-07-28,2020-07-20,2123144,NA
US,Daily Cases,2020-07-29,2020-07-20,2165316.5,NA
US,Daily Cases,2020-07-30,2020-07-20,2207848.2,NA
US,Daily Cases,2020-07-31,2020-07-20,2251197.2,NA
US,Daily Cases,2020-08-01,2020-07-20,2294670.5,NA
