location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-18,2020-07-17,1788591.9,NA
US,Daily Cases,2020-07-19,2020-07-17,1820123,NA
US,Daily Cases,2020-07-20,2020-07-17,1852783.8,NA
US,Daily Cases,2020-07-21,2020-07-17,1886795.4,NA
US,Daily Cases,2020-07-22,2020-07-17,1921993.1,NA
US,Daily Cases,2020-07-23,2020-07-17,1958375.9,NA
US,Daily Cases,2020-07-24,2020-07-17,1995649.2,NA
US,Daily Cases,2020-07-25,2020-07-17,2033740.8,NA
US,Daily Cases,2020-07-26,2020-07-17,2072354.4,NA
US,Daily Cases,2020-07-27,2020-07-17,2111415.5,NA
US,Daily Cases,2020-07-28,2020-07-17,2150521.8,NA
US,Daily Cases,2020-07-29,2020-07-17,2189942.8,NA
US,Daily Cases,2020-07-30,2020-07-17,2229329.5,NA
US,Daily Cases,2020-07-31,2020-07-17,2269074.2,NA
US,Daily Cases,2020-08-01,2020-07-17,2308748.8,NA
