location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-12,2020-07-11,2955297,NA
US,Cumulative Cases,2020-07-13,2020-07-11,3001112,NA
US,Cumulative Cases,2020-07-14,2020-07-11,3048609.8,NA
US,Cumulative Cases,2020-07-15,2020-07-11,3097903.2,NA
US,Cumulative Cases,2020-07-16,2020-07-11,3149069.2,NA
US,Cumulative Cases,2020-07-17,2020-07-11,3202051,NA
US,Cumulative Cases,2020-07-18,2020-07-11,3256726.2,NA
US,Cumulative Cases,2020-07-19,2020-07-11,3312984.2,NA
US,Cumulative Cases,2020-07-20,2020-07-11,3370614.5,NA
US,Cumulative Cases,2020-07-21,2020-07-11,3429280.2,NA
US,Cumulative Cases,2020-07-22,2020-07-11,3488581.2,NA
US,Cumulative Cases,2020-07-23,2020-07-11,3548164,NA
US,Cumulative Cases,2020-07-24,2020-07-11,3607756.2,NA
US,Cumulative Cases,2020-07-25,2020-07-11,3667210.2,NA
US,Cumulative Cases,2020-07-26,2020-07-11,3726474.2,NA
US,Cumulative Cases,2020-07-27,2020-07-11,3785318.5,NA
US,Cumulative Cases,2020-07-28,2020-07-11,3843838.8,NA
US,Cumulative Cases,2020-07-29,2020-07-11,3901918.2,NA
US,Cumulative Cases,2020-07-30,2020-07-11,3959676,NA
US,Cumulative Cases,2020-07-31,2020-07-11,4017090.2,NA
US,Cumulative Cases,2020-08-01,2020-07-11,4074077.5,NA
