location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-15,2020-07-14,68227.23,NA
US,Daily Cases,2020-07-16,2020-07-14,71009.914,NA
US,Daily Cases,2020-07-17,2020-07-14,73469.91,NA
US,Daily Cases,2020-07-18,2020-07-14,75854.71,NA
US,Daily Cases,2020-07-19,2020-07-14,78179.72,NA
US,Daily Cases,2020-07-20,2020-07-14,80133.32,NA
US,Daily Cases,2020-07-21,2020-07-14,81073.16,NA
US,Daily Cases,2020-07-22,2020-07-14,80538.695,NA
US,Daily Cases,2020-07-23,2020-07-14,78706.73,NA
US,Daily Cases,2020-07-24,2020-07-14,76468.83,NA
US,Daily Cases,2020-07-25,2020-07-14,74625.42,NA
US,Daily Cases,2020-07-26,2020-07-14,74019.445,NA
US,Daily Cases,2020-07-27,2020-07-14,74748.52,NA
US,Daily Cases,2020-07-28,2020-07-14,75315.89,NA
US,Daily Cases,2020-07-29,2020-07-14,78852.86,NA
US,Daily Cases,2020-07-30,2020-07-14,83790.26,NA
US,Daily Cases,2020-07-31,2020-07-14,88933.65,NA
US,Daily Cases,2020-08-01,2020-07-14,92294.086,NA
US,Daily Cases,2020-08-02,2020-07-14,92580.695,NA
