location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-10,2020-07-09,1641047.4,NA
US,Daily Cases,2020-07-11,2020-07-09,1665995.4,NA
US,Daily Cases,2020-07-12,2020-07-09,1691924.8,NA
US,Daily Cases,2020-07-13,2020-07-09,1719203.5,NA
US,Daily Cases,2020-07-14,2020-07-09,1747659.9,NA
US,Daily Cases,2020-07-15,2020-07-09,1777413.4,NA
US,Daily Cases,2020-07-16,2020-07-09,1808186.4,NA
US,Daily Cases,2020-07-17,2020-07-09,1840062.1,NA
US,Daily Cases,2020-07-18,2020-07-09,1872724.1,NA
US,Daily Cases,2020-07-19,2020-07-09,1906276.4,NA
US,Daily Cases,2020-07-20,2020-07-09,1940429.9,NA
US,Daily Cases,2020-07-21,2020-07-09,1975232.9,NA
US,Daily Cases,2020-07-22,2020-07-09,2010316.1,NA
US,Daily Cases,2020-07-23,2020-07-09,2045709.5,NA
US,Daily Cases,2020-07-24,2020-07-09,2081103.4,NA
US,Daily Cases,2020-07-25,2020-07-09,2116618,NA
US,Daily Cases,2020-07-26,2020-07-09,2152046,NA
US,Daily Cases,2020-07-27,2020-07-09,2187579.2,NA
US,Daily Cases,2020-07-28,2020-07-09,2222871.2,NA
US,Daily Cases,2020-07-29,2020-07-09,2258433.2,NA
US,Daily Cases,2020-07-30,2020-07-09,2293838,NA
US,Daily Cases,2020-07-31,2020-07-09,2329354.5,NA
US,Daily Cases,2020-08-01,2020-07-09,2365396,NA
