location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-22,2020-07-21,70834.28,NA
US,Daily Cases,2020-07-23,2020-07-21,70912.23,NA
US,Daily Cases,2020-07-24,2020-07-21,70338.13,NA
US,Daily Cases,2020-07-25,2020-07-21,69442.695,NA
US,Daily Cases,2020-07-26,2020-07-21,68770.08,NA
US,Daily Cases,2020-07-27,2020-07-21,68596.266,NA
US,Daily Cases,2020-07-28,2020-07-21,68169.34,NA
US,Daily Cases,2020-07-29,2020-07-21,69394.76,NA
US,Daily Cases,2020-07-30,2020-07-21,71619.195,NA
US,Daily Cases,2020-07-31,2020-07-21,74509.555,NA
US,Daily Cases,2020-08-01,2020-07-21,76875.64,NA
US,Daily Cases,2020-08-02,2020-07-21,77718.336,NA
