location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-02,2020-07-01,1357661.0,NA
US,Daily Cases,2020-07-03,2020-07-01,1373834.9,NA
US,Daily Cases,2020-07-04,2020-07-01,1390903.1,NA
US,Daily Cases,2020-07-05,2020-07-01,1409103.9,NA
US,Daily Cases,2020-07-06,2020-07-01,1428331.9,NA
US,Daily Cases,2020-07-07,2020-07-01,1448680.8,NA
US,Daily Cases,2020-07-08,2020-07-01,1469851.1,NA
US,Daily Cases,2020-07-09,2020-07-01,1491878.9,NA
US,Daily Cases,2020-07-10,2020-07-01,1514480.2,NA
US,Daily Cases,2020-07-11,2020-07-01,1537736.9,NA
US,Daily Cases,2020-07-12,2020-07-01,1561434.0,NA
US,Daily Cases,2020-07-13,2020-07-01,1585698.4,NA
US,Daily Cases,2020-07-14,2020-07-01,1610329.1,NA
US,Daily Cases,2020-07-15,2020-07-01,1635385.2,NA
US,Daily Cases,2020-07-16,2020-07-01,1660696.1,NA
US,Daily Cases,2020-07-17,2020-07-01,1686377.5,NA
US,Daily Cases,2020-07-18,2020-07-01,1712298.6,NA
US,Daily Cases,2020-07-19,2020-07-01,1738620.2,NA
US,Daily Cases,2020-07-20,2020-07-01,1765214.8,NA
US,Daily Cases,2020-07-21,2020-07-01,1792171.4,NA
US,Daily Cases,2020-07-22,2020-07-01,1819269.5,NA
US,Daily Cases,2020-07-23,2020-07-01,1846424.8,NA
US,Daily Cases,2020-07-24,2020-07-01,1873769.2,NA
US,Daily Cases,2020-07-25,2020-07-01,1901162.1,NA
US,Daily Cases,2020-07-26,2020-07-01,1928699.1,NA
US,Daily Cases,2020-07-27,2020-07-01,1956181.8,NA
US,Daily Cases,2020-07-28,2020-07-01,1983713.8,NA
US,Daily Cases,2020-07-29,2020-07-01,2011209.2,NA
US,Daily Cases,2020-07-30,2020-07-01,2038943.8,NA
US,Daily Cases,2020-07-31,2020-07-01,2066733.4,NA
US,Daily Cases,2020-08-01,2020-07-01,2094783.4,NA
