location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-01,2020-06-30,34999.992,NA
US,Daily Cases,2020-07-02,2020-06-30,35907.805,NA
US,Daily Cases,2020-07-03,2020-06-30,36692.496,NA
US,Daily Cases,2020-07-04,2020-06-30,37464.652,NA
US,Daily Cases,2020-07-05,2020-06-30,38198.188,NA
US,Daily Cases,2020-07-06,2020-06-30,38688.844,NA
US,Daily Cases,2020-07-07,2020-06-30,38961.08,NA
US,Daily Cases,2020-07-08,2020-06-30,38865.375,NA
US,Daily Cases,2020-07-09,2020-06-30,38690.742,NA
US,Daily Cases,2020-07-10,2020-06-30,38650.074,NA
US,Daily Cases,2020-07-11,2020-06-30,38903.2,NA
US,Daily Cases,2020-07-12,2020-06-30,39516.957,NA
US,Daily Cases,2020-07-13,2020-06-30,40256.34,NA
US,Daily Cases,2020-07-14,2020-06-30,40925.34,NA
US,Daily Cases,2020-07-15,2020-06-30,41294.49,NA
US,Daily Cases,2020-07-16,2020-06-30,41499.703,NA
US,Daily Cases,2020-07-17,2020-06-30,41664.42,NA
US,Daily Cases,2020-07-18,2020-06-30,41976.05,NA
US,Daily Cases,2020-07-19,2020-06-30,42363.496,NA
US,Daily Cases,2020-07-20,2020-06-30,42637.54,NA
US,Daily Cases,2020-07-21,2020-06-30,42656.89,NA
US,Daily Cases,2020-07-22,2020-06-30,42354.79,NA
US,Daily Cases,2020-07-23,2020-06-30,41869.99,NA
US,Daily Cases,2020-07-24,2020-06-30,41459.543,NA
US,Daily Cases,2020-07-25,2020-06-30,41235.438,NA
US,Daily Cases,2020-07-26,2020-06-30,41342.074,NA
US,Daily Cases,2020-07-27,2020-06-30,41559.785,NA
US,Daily Cases,2020-07-28,2020-06-30,41589.484,NA
US,Daily Cases,2020-07-29,2020-06-30,42425.2,NA
US,Daily Cases,2020-07-30,2020-06-30,43458.17,NA
US,Daily Cases,2020-07-31,2020-06-30,44170.113,NA
US,Daily Cases,2020-08-01,2020-06-30,44362.27,NA
US,Daily Cases,2020-08-02,2020-06-30,43963.375,NA
