location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-19,2020-07-18,3397319.8,NA
US,Cumulative Cases,2020-07-20,2020-07-18,3460173.5,NA
US,Cumulative Cases,2020-07-21,2020-07-18,3524957.8,NA
US,Cumulative Cases,2020-07-22,2020-07-18,3591677.2,NA
US,Cumulative Cases,2020-07-23,2020-07-18,3660230.5,NA
US,Cumulative Cases,2020-07-24,2020-07-18,3730449.5,NA
US,Cumulative Cases,2020-07-25,2020-07-18,3802157.5,NA
US,Cumulative Cases,2020-07-26,2020-07-18,3875171.8,NA
US,Cumulative Cases,2020-07-27,2020-07-18,3949047.8,NA
US,Cumulative Cases,2020-07-28,2020-07-18,4023682.8,NA
US,Cumulative Cases,2020-07-29,2020-07-18,4098757.2,NA
US,Cumulative Cases,2020-07-30,2020-07-18,4174201.2,NA
US,Cumulative Cases,2020-07-31,2020-07-18,4249813,NA
US,Cumulative Cases,2020-08-01,2020-07-18,4325334.5,NA
