location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-07-14,2020-07-13,1619910.1,NA
US,Daily Cases,2020-07-15,2020-07-13,1647616.8,NA
US,Daily Cases,2020-07-16,2020-07-13,1676456.4,NA
US,Daily Cases,2020-07-17,2020-07-13,1706632.9,NA
US,Daily Cases,2020-07-18,2020-07-13,1738100,NA
US,Daily Cases,2020-07-19,2020-07-13,1770933.1,NA
US,Daily Cases,2020-07-20,2020-07-13,1804923.2,NA
US,Daily Cases,2020-07-21,2020-07-13,1839955.1,NA
US,Daily Cases,2020-07-22,2020-07-13,1875673.4,NA
US,Daily Cases,2020-07-23,2020-07-13,1911912,NA
US,Daily Cases,2020-07-24,2020-07-13,1948371.2,NA
US,Daily Cases,2020-07-25,2020-07-13,1984974.8,NA
US,Daily Cases,2020-07-26,2020-07-13,2021541.6,NA
US,Daily Cases,2020-07-27,2020-07-13,2058063.9,NA
US,Daily Cases,2020-07-28,2020-07-13,2094313.1,NA
US,Daily Cases,2020-07-29,2020-07-13,2130639.8,NA
US,Daily Cases,2020-07-30,2020-07-13,2166876.8,NA
US,Daily Cases,2020-07-31,2020-07-13,2203419.5,NA
US,Daily Cases,2020-08-01,2020-07-13,2239985.5,NA
