location,target,target_end_date,forecast_date,point,quantile
US,Daily Cases,2020-06-29,2020-06-28,1305448.4,NA
US,Daily Cases,2020-06-30,2020-06-28,1318283.2,NA
US,Daily Cases,2020-07-01,2020-06-28,1331963.6,NA
US,Daily Cases,2020-07-02,2020-06-28,1346215.8,NA
US,Daily Cases,2020-07-03,2020-06-28,1361467.5,NA
US,Daily Cases,2020-07-04,2020-06-28,1377414.2,NA
US,Daily Cases,2020-07-05,2020-06-28,1394424.6,NA
US,Daily Cases,2020-07-06,2020-06-28,1412138.5,NA
US,Daily Cases,2020-07-07,2020-06-28,1430903.9,NA
US,Daily Cases,2020-07-08,2020-06-28,1450195.4,NA
US,Daily Cases,2020-07-09,2020-06-28,1470292.1,NA
US,Daily Cases,2020-07-10,2020-06-28,1490725.2,NA
US,Daily Cases,2020-07-11,2020-06-28,1511808.1,NA
US,Daily Cases,2020-07-12,2020-06-28,1533116.8,NA
US,Daily Cases,2020-07-13,2020-06-28,1555025.1,NA
US,Daily Cases,2020-07-14,2020-06-28,1577195.8,NA
US,Daily Cases,2020-07-15,2020-06-28,1599841.5,NA
US,Daily Cases,2020-07-16,2020-06-28,1622644.6,NA
US,Daily Cases,2020-07-17,2020-06-28,1645895.8,NA
US,Daily Cases,2020-07-18,2020-06-28,1669251,NA
US,Daily Cases,2020-07-19,2020-06-28,1693031.8,NA
US,Daily Cases,2020-07-20,2020-06-28,1716890.1,NA
US,Daily Cases,2020-07-21,2020-06-28,1740972.8,NA
US,Daily Cases,2020-07-22,2020-06-28,1765450.5,NA
US,Daily Cases,2020-07-23,2020-06-28,1789975.5,NA
US,Daily Cases,2020-07-24,2020-06-28,1814757.2,NA
US,Daily Cases,2020-07-25,2020-06-28,1839514,NA
US,Daily Cases,2020-07-26,2020-06-28,1864533,NA
US,Daily Cases,2020-07-27,2020-06-28,1889392,NA
US,Daily Cases,2020-07-28,2020-06-28,1914462.2,NA
US,Daily Cases,2020-07-29,2020-06-28,1939214.6,NA
US,Daily Cases,2020-07-30,2020-06-28,1964303.5,NA
US,Daily Cases,2020-07-31,2020-06-28,1989113.4,NA
US,Daily Cases,2020-08-01,2020-06-28,2014265,NA
