location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-04,2020-06-04,21038.26,NA
US,1 wk ahead inc case,2020-06-05,2020-06-04,22009.029,NA
US,1 wk ahead inc case,2020-06-06,2020-06-04,22009.029,NA
US,1 wk ahead inc case,2020-06-07,2020-06-04,19298.679,NA
US,1 wk ahead inc case,2020-06-08,2020-06-04,20892.284,NA
US,1 wk ahead inc case,2020-06-09,2020-06-04,21173.369,NA
US,1 wk ahead inc case,2020-06-10,2020-06-04,21758.373,NA
US,2 wk ahead inc case,2020-06-04,2020-06-04,21038.26,NA
US,2 wk ahead inc case,2020-06-05,2020-06-04,22009.029,NA
US,2 wk ahead inc case,2020-06-06,2020-06-04,22009.029,NA
US,2 wk ahead inc case,2020-06-07,2020-06-04,19298.679,NA
US,2 wk ahead inc case,2020-06-08,2020-06-04,20892.284,NA
US,2 wk ahead inc case,2020-06-09,2020-06-04,21173.369,NA
US,2 wk ahead inc case,2020-06-10,2020-06-04,21758.373,NA
US,2 wk ahead inc case,2020-06-11,2020-06-04,21970.315,NA
US,2 wk ahead inc case,2020-06-12,2020-06-04,22009.029,NA
US,2 wk ahead inc case,2020-06-13,2020-06-04,22009.029,NA
US,2 wk ahead inc case,2020-06-14,2020-06-04,20833.515,NA
US,2 wk ahead inc case,2020-06-15,2020-06-04,21827.243,NA
US,2 wk ahead inc case,2020-06-16,2020-06-04,22005.291,NA
US,2 wk ahead inc case,2020-06-17,2020-06-04,22010.919,NA
