location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-03,2020-06-03,20965.907,NA
US,1 wk ahead inc case,2020-06-04,2020-06-03,21549.376,NA
US,1 wk ahead inc case,2020-06-05,2020-06-03,22322.312,NA
US,1 wk ahead inc case,2020-06-06,2020-06-03,22322.312,NA
US,1 wk ahead inc case,2020-06-07,2020-06-03,19369.746,NA
US,1 wk ahead inc case,2020-06-08,2020-06-03,21416.294,NA
US,1 wk ahead inc case,2020-06-09,2020-06-03,21621.16,NA
US,2 wk ahead inc case,2020-06-03,2020-06-03,20965.907,NA
US,2 wk ahead inc case,2020-06-04,2020-06-03,21549.376,NA
US,2 wk ahead inc case,2020-06-05,2020-06-03,22322.312,NA
US,2 wk ahead inc case,2020-06-06,2020-06-03,22322.312,NA
US,2 wk ahead inc case,2020-06-07,2020-06-03,19369.746,NA
US,2 wk ahead inc case,2020-06-08,2020-06-03,21416.294,NA
US,2 wk ahead inc case,2020-06-09,2020-06-03,21621.16,NA
US,2 wk ahead inc case,2020-06-10,2020-06-03,22087.018,NA
US,2 wk ahead inc case,2020-06-11,2020-06-03,22274.321,NA
US,2 wk ahead inc case,2020-06-12,2020-06-03,22322.312,NA
US,2 wk ahead inc case,2020-06-13,2020-06-03,22322.312,NA
US,2 wk ahead inc case,2020-06-14,2020-06-03,21319.597,NA
US,2 wk ahead inc case,2020-06-15,2020-06-03,22176.889,NA
US,2 wk ahead inc case,2020-06-16,2020-06-03,22316.813,NA
