location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-21,2020-06-21,23737.373,NA
US,1 wk ahead inc case,2020-06-22,2020-06-21,28795.011,NA
US,1 wk ahead inc case,2020-06-23,2020-06-21,29489.524,NA
US,1 wk ahead inc case,2020-06-24,2020-06-21,29975.844,NA
US,1 wk ahead inc case,2020-06-25,2020-06-21,30094.812,NA
US,1 wk ahead inc case,2020-06-26,2020-06-21,31473.924,NA
US,1 wk ahead inc case,2020-06-27,2020-06-21,31412.505,NA
US,2 wk ahead inc case,2020-06-21,2020-06-21,23737.373,NA
US,2 wk ahead inc case,2020-06-22,2020-06-21,28795.011,NA
US,2 wk ahead inc case,2020-06-23,2020-06-21,29489.524,NA
US,2 wk ahead inc case,2020-06-24,2020-06-21,29975.844,NA
US,2 wk ahead inc case,2020-06-25,2020-06-21,30094.812,NA
US,2 wk ahead inc case,2020-06-26,2020-06-21,31473.924,NA
US,2 wk ahead inc case,2020-06-27,2020-06-21,31412.505,NA
US,2 wk ahead inc case,2020-06-28,2020-06-21,24468.25,NA
US,2 wk ahead inc case,2020-06-29,2020-06-21,29488.335,NA
US,2 wk ahead inc case,2020-06-30,2020-06-21,29975.844,NA
US,2 wk ahead inc case,2020-07-01,2020-06-21,30078.88,NA
US,2 wk ahead inc case,2020-07-02,2020-06-21,30957.471,NA
US,2 wk ahead inc case,2020-07-03,2020-06-21,31455.573,NA
US,2 wk ahead inc case,2020-07-04,2020-06-21,26473.131,NA
