location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-13,2020-06-13,24456.237,NA
US,1 wk ahead inc case,2020-06-14,2020-06-13,19427.732,NA
US,1 wk ahead inc case,2020-06-15,2020-06-13,21891.893,NA
US,1 wk ahead inc case,2020-06-16,2020-06-13,23153.408,NA
US,1 wk ahead inc case,2020-06-17,2020-06-13,23401.226,NA
US,1 wk ahead inc case,2020-06-18,2020-06-13,24340.761,NA
US,1 wk ahead inc case,2020-06-19,2020-06-13,24513.632,NA
US,2 wk ahead inc case,2020-06-13,2020-06-13,24456.237,NA
US,2 wk ahead inc case,2020-06-14,2020-06-13,19427.732,NA
US,2 wk ahead inc case,2020-06-15,2020-06-13,21891.893,NA
US,2 wk ahead inc case,2020-06-16,2020-06-13,23153.408,NA
US,2 wk ahead inc case,2020-06-17,2020-06-13,23401.226,NA
US,2 wk ahead inc case,2020-06-18,2020-06-13,24340.761,NA
US,2 wk ahead inc case,2020-06-19,2020-06-13,24513.632,NA
US,2 wk ahead inc case,2020-06-20,2020-06-13,24513.632,NA
US,2 wk ahead inc case,2020-06-21,2020-06-13,18920.808,NA
US,2 wk ahead inc case,2020-06-22,2020-06-13,23024.174,NA
US,2 wk ahead inc case,2020-06-23,2020-06-13,23612.652,NA
US,2 wk ahead inc case,2020-06-24,2020-06-13,23671.468,NA
US,2 wk ahead inc case,2020-06-25,2020-06-13,24416.733,NA
US,2 wk ahead inc case,2020-06-26,2020-06-13,24513.632,NA
