location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-29,2020-06-29,39676.051,NA
US,1 wk ahead inc case,2020-06-30,2020-06-29,39794.277,NA
US,1 wk ahead inc case,2020-07-01,2020-06-29,39951.05,NA
US,1 wk ahead inc case,2020-07-02,2020-06-29,41714.73,NA
US,1 wk ahead inc case,2020-07-03,2020-06-29,42219.155,NA
US,1 wk ahead inc case,2020-07-04,2020-06-29,38512.317,NA
US,1 wk ahead inc case,2020-07-05,2020-06-29,38355.09,NA
US,2 wk ahead inc case,2020-06-29,2020-06-29,39676.051,NA
US,2 wk ahead inc case,2020-06-30,2020-06-29,39794.277,NA
US,2 wk ahead inc case,2020-07-01,2020-06-29,39951.05,NA
US,2 wk ahead inc case,2020-07-02,2020-06-29,41714.73,NA
US,2 wk ahead inc case,2020-07-03,2020-06-29,42219.155,NA
US,2 wk ahead inc case,2020-07-04,2020-06-29,38512.317,NA
US,2 wk ahead inc case,2020-07-05,2020-06-29,38355.09,NA
US,2 wk ahead inc case,2020-07-06,2020-06-29,39737.134,NA
US,2 wk ahead inc case,2020-07-07,2020-06-29,39819.531,NA
US,2 wk ahead inc case,2020-07-08,2020-06-29,39913.01,NA
US,2 wk ahead inc case,2020-07-09,2020-06-29,40488.321,NA
US,2 wk ahead inc case,2020-07-10,2020-06-29,42360.449,NA
US,2 wk ahead inc case,2020-07-11,2020-06-29,42273.97,NA
US,2 wk ahead inc case,2020-07-12,2020-06-29,38982.561,NA
