location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-01,2020-06-01,20728.78,NA
US,1 wk ahead inc case,2020-06-02,2020-06-01,20871.258,NA
US,1 wk ahead inc case,2020-06-03,2020-06-01,21679.012,NA
US,1 wk ahead inc case,2020-06-04,2020-06-01,22512.401,NA
US,1 wk ahead inc case,2020-06-05,2020-06-01,23663.976,NA
US,1 wk ahead inc case,2020-06-06,2020-06-01,23663.976,NA
US,1 wk ahead inc case,2020-06-07,2020-06-01,19825.079,NA
US,2 wk ahead inc case,2020-06-01,2020-06-01,20728.78,NA
US,2 wk ahead inc case,2020-06-02,2020-06-01,20871.258,NA
US,2 wk ahead inc case,2020-06-03,2020-06-01,21679.012,NA
US,2 wk ahead inc case,2020-06-04,2020-06-01,22512.401,NA
US,2 wk ahead inc case,2020-06-05,2020-06-01,23663.976,NA
US,2 wk ahead inc case,2020-06-06,2020-06-01,23663.976,NA
US,2 wk ahead inc case,2020-06-07,2020-06-01,19825.079,NA
US,2 wk ahead inc case,2020-06-08,2020-06-01,22325.329,NA
US,2 wk ahead inc case,2020-06-09,2020-06-01,22597.443,NA
US,2 wk ahead inc case,2020-06-10,2020-06-01,23401.428,NA
US,2 wk ahead inc case,2020-06-11,2020-06-01,23592.394,NA
US,2 wk ahead inc case,2020-06-12,2020-06-01,23663.976,NA
US,2 wk ahead inc case,2020-06-13,2020-06-01,23663.976,NA
US,2 wk ahead inc case,2020-06-14,2020-06-01,22153.606,NA
