location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-23,2020-06-23,29794.309,NA
US,1 wk ahead inc case,2020-06-24,2020-06-23,29930.002,NA
US,1 wk ahead inc case,2020-06-25,2020-06-23,30145.794,NA
US,1 wk ahead inc case,2020-06-26,2020-06-23,31291.286,NA
US,1 wk ahead inc case,2020-06-27,2020-06-23,31216.002,NA
US,1 wk ahead inc case,2020-06-28,2020-06-23,27201.709,NA
US,1 wk ahead inc case,2020-06-29,2020-06-23,29841.48,NA
US,2 wk ahead inc case,2020-06-23,2020-06-23,29794.309,NA
US,2 wk ahead inc case,2020-06-24,2020-06-23,29930.002,NA
US,2 wk ahead inc case,2020-06-25,2020-06-23,30145.794,NA
US,2 wk ahead inc case,2020-06-26,2020-06-23,31291.286,NA
US,2 wk ahead inc case,2020-06-27,2020-06-23,31216.002,NA
US,2 wk ahead inc case,2020-06-28,2020-06-23,27201.709,NA
US,2 wk ahead inc case,2020-06-29,2020-06-23,29841.48,NA
US,2 wk ahead inc case,2020-06-30,2020-06-23,29930.002,NA
US,2 wk ahead inc case,2020-07-01,2020-06-23,30078.898,NA
US,2 wk ahead inc case,2020-07-02,2020-06-23,31034.303,NA
US,2 wk ahead inc case,2020-07-03,2020-06-23,31289.54,NA
US,2 wk ahead inc case,2020-07-04,2020-06-23,28244.41,NA
US,2 wk ahead inc case,2020-07-05,2020-06-23,26731.893,NA
US,2 wk ahead inc case,2020-07-06,2020-06-23,29849.172,NA
