location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-26,2020-06-26,37596.72,NA
US,1 wk ahead inc case,2020-06-27,2020-06-26,36751.99,NA
US,1 wk ahead inc case,2020-06-28,2020-06-26,31453.41,NA
US,1 wk ahead inc case,2020-06-29,2020-06-26,36440.15,NA
US,1 wk ahead inc case,2020-06-30,2020-06-26,37348.26,NA
US,1 wk ahead inc case,2020-07-01,2020-06-26,37625.606,NA
US,1 wk ahead inc case,2020-07-02,2020-06-26,37609.167,NA
US,2 wk ahead inc case,2020-06-26,2020-06-26,37596.72,NA
US,2 wk ahead inc case,2020-06-27,2020-06-26,36751.99,NA
US,2 wk ahead inc case,2020-06-28,2020-06-26,31453.41,NA
US,2 wk ahead inc case,2020-06-29,2020-06-26,36440.15,NA
US,2 wk ahead inc case,2020-06-30,2020-06-26,37348.26,NA
US,2 wk ahead inc case,2020-07-01,2020-06-26,37625.606,NA
US,2 wk ahead inc case,2020-07-02,2020-06-26,37609.167,NA
US,2 wk ahead inc case,2020-07-03,2020-06-26,37613.217,NA
US,2 wk ahead inc case,2020-07-04,2020-06-26,32561.489,NA
US,2 wk ahead inc case,2020-07-05,2020-06-26,31222.368,NA
US,2 wk ahead inc case,2020-07-06,2020-06-26,36978.652,NA
US,2 wk ahead inc case,2020-07-07,2020-06-26,37305.089,NA
US,2 wk ahead inc case,2020-07-08,2020-06-26,37316.433,NA
US,2 wk ahead inc case,2020-07-09,2020-06-26,37751.856,NA
