location,target,target_end_date,forecast_date,point,quantile
US,1 wk ahead inc case,2020-06-30,2020-06-30,40250.066,NA
US,1 wk ahead inc case,2020-07-01,2020-06-30,40371.761,NA
US,1 wk ahead inc case,2020-07-02,2020-06-30,41994.088,NA
US,1 wk ahead inc case,2020-07-03,2020-06-30,42260.396,NA
US,1 wk ahead inc case,2020-07-04,2020-06-30,39209.475,NA
US,1 wk ahead inc case,2020-07-05,2020-06-30,39117.596,NA
US,1 wk ahead inc case,2020-07-06,2020-06-30,40371.208,NA
US,2 wk ahead inc case,2020-06-30,2020-06-30,40250.066,NA
US,2 wk ahead inc case,2020-07-01,2020-06-30,40371.761,NA
US,2 wk ahead inc case,2020-07-02,2020-06-30,41994.088,NA
US,2 wk ahead inc case,2020-07-03,2020-06-30,42260.396,NA
US,2 wk ahead inc case,2020-07-04,2020-06-30,39209.475,NA
US,2 wk ahead inc case,2020-07-05,2020-06-30,39117.596,NA
US,2 wk ahead inc case,2020-07-06,2020-06-30,40371.208,NA
US,2 wk ahead inc case,2020-07-07,2020-06-30,40364.47,NA
US,2 wk ahead inc case,2020-07-08,2020-06-30,40389.529,NA
US,2 wk ahead inc case,2020-07-09,2020-06-30,40875.602,NA
US,2 wk ahead inc case,2020-07-10,2020-06-30,42433.208,NA
US,2 wk ahead inc case,2020-07-11,2020-06-30,42357.908,NA
US,2 wk ahead inc case,2020-07-12,2020-06-30,39609.229,NA
US,2 wk ahead inc case,2020-07-13,2020-06-30,40779.758,NA
